,arr_time,exit_time,origin,total,exit_time_binned,destination
22616,442,470,Wimbledon,1,11,513
22617,458,492,Wimbledon,1,12,513
22618,488,522,Wimbledon,1,14,513
22619,502,543,Wimbledon,1,16,513
22620,475,511,Wimbledon,1,14,513
22621,499,541,Wimbledon,1,16,513
22622,600,631,Wimbledon,1,22,513
22623,520,575,Wimbledon,1,18,644
22624,376,416,Richmond,1,7,513
22625,375,431,Richmond,1,8,644
22626,403,436,Richmond,1,9,513
22627,413,452,Richmond,1,10,513
22628,421,453,Richmond,1,10,513
22629,431,464,Richmond,1,10,513
22630,424,475,Richmond,1,11,644
22631,447,485,Richmond,1,12,513
22632,432,489,Richmond,1,12,644
22633,435,489,Richmond,1,12,644
22634,455,492,Richmond,1,12,513
22635,448,496,Richmond,1,13,513
22636,457,497,Richmond,1,13,513
22637,443,502,Richmond,1,13,513
22638,463,505,Richmond,1,13,513
22639,452,507,Richmond,1,13,644
22640,463,515,Richmond,1,14,644
22641,465,515,Richmond,1,14,644
22642,468,519,Richmond,1,14,513
22643,485,523,Richmond,1,14,513
22644,474,525,Richmond,1,14,644
22645,471,526,Richmond,1,15,644
22646,472,526,Richmond,1,15,644
22647,486,528,Richmond,1,15,513
22648,480,534,Richmond,1,15,644
22649,477,534,Richmond,1,15,644
22650,492,533,Richmond,1,15,513
22651,503,543,Richmond,1,16,513
22652,524,559,Richmond,1,17,513
22653,518,553,Richmond,1,16,513
22654,527,560,Richmond,1,17,513
22655,521,561,Richmond,1,17,513
22656,520,560,Richmond,1,17,513
22657,518,557,Richmond,1,17,513
22658,536,573,Richmond,1,18,513
22659,518,578,Richmond,1,18,644
22660,548,582,Richmond,1,18,513
22661,562,603,Richmond,1,20,513
22662,586,615,Richmond,1,20,513
22663,585,615,Richmond,1,20,513
22664,577,630,Richmond,1,21,644
22665,633,678,Richmond,1,25,513
22666,644,687,Richmond,1,25,513
22667,662,702,Richmond,1,26,513
22668,677,718,Richmond,1,27,513
22669,382,419,Richmond,1,7,513
22670,591,632,Richmond,1,22,513
22671,425,476,Richmond,1,11,644
22672,440,499,Richmond,1,13,513
22673,610,652,Richmond,1,23,513
22674,354,393,Richmond,1,6,513
22675,376,417,Richmond,1,7,513
22676,505,548,Richmond,1,16,513
22677,430,489,Richmond,1,12,644
22678,484,534,Richmond,1,15,644
22679,494,540,Richmond,1,15,513
22680,406,457,Richmond,1,10,644
22681,435,489,Richmond,1,12,644
22682,502,539,Richmond,1,15,513
22683,508,545,Richmond,1,16,513
22684,537,573,Richmond,1,18,513
22685,412,453,Richmond,1,10,513
22686,421,467,Richmond,1,11,513
22687,430,468,Richmond,1,11,513
22688,553,588,Richmond,1,19,513
22689,478,525,Richmond,1,14,644
22690,477,519,Richmond,1,14,513
22691,487,533,Richmond,1,15,513
22692,507,556,Richmond,1,17,513
22693,494,544,Richmond,1,16,513
22694,543,582,Richmond,1,18,513
22695,456,495,Richmond,1,12,513
22696,432,476,Richmond,1,11,513
22697,444,496,Richmond,1,13,644
22698,513,553,Richmond,1,16,513
22699,443,500,Richmond,1,13,513
22700,443,495,Richmond,1,12,513
22701,460,515,Richmond,1,14,644
22702,488,532,Richmond,1,15,513
22703,512,557,Richmond,1,17,513
22704,530,573,Richmond,1,18,513
22705,427,475,Richmond,1,11,644
22706,445,484,Richmond,1,12,513
22707,527,559,Richmond,1,17,513
22708,505,548,Richmond,1,16,513
22709,517,554,Richmond,1,16,513
22710,500,543,Richmond,1,16,513
22711,456,507,Richmond,1,13,644
22712,453,507,Richmond,1,13,644
22713,375,417,Richmond,1,7,513
22714,528,558,Richmond,1,17,513
22715,430,467,Richmond,1,11,513
22716,464,515,Richmond,1,14,644
22717,463,502,Richmond,1,13,513
22718,489,533,Richmond,1,15,513
22719,526,564,Richmond,1,17,513
22720,458,497,Richmond,1,13,513
22721,464,515,Richmond,1,14,644
22722,466,516,Richmond,1,14,513
22723,616,651,Richmond,1,23,513
22724,460,503,Richmond,1,13,513
22725,475,525,Richmond,1,14,644
22726,636,696,Richmond,1,26,644
22727,442,484,Richmond,1,12,513
22728,458,494,Richmond,1,12,513
22729,522,558,Richmond,1,17,513
22730,527,558,Richmond,1,17,513
22731,452,500,Richmond,1,13,513
22732,447,496,Richmond,1,13,644
22733,486,528,Richmond,1,15,513
22734,519,559,Richmond,1,17,513
22735,506,549,Richmond,1,16,513
22736,412,453,Richmond,1,10,513
22737,460,517,Richmond,1,14,513
22738,474,521,Richmond,1,14,513
22739,471,522,Richmond,1,14,513
22740,470,525,Richmond,1,14,644
22741,484,524,Richmond,1,14,513
22742,492,533,Richmond,1,15,513
22743,326,376,Richmond,1,5,644
22744,356,393,Richmond,1,6,513
22745,629,664,Richmond,1,24,513
22746,515,553,Richmond,1,16,513
22747,513,568,Richmond,1,17,644
22748,447,496,Richmond,1,13,644
22749,392,449,Richmond,1,9,644
22750,444,496,Richmond,1,13,644
22751,501,546,Richmond,1,16,513
22752,533,576,Richmond,1,18,513
22753,348,384,Richmond,1,5,513
22754,464,508,Richmond,1,13,513
22755,473,525,Richmond,1,14,644
22756,494,533,Richmond,1,15,513
22757,506,557,Richmond,1,17,513
22758,444,484,Richmond,1,12,513
22759,390,436,Richmond,1,9,513
22760,437,479,Richmond,1,11,513
22761,438,499,Richmond,1,13,513
22762,450,507,Richmond,1,13,644
22763,497,543,Richmond,1,16,513
22764,432,470,Richmond,1,11,513
22765,428,475,Richmond,1,11,644
22766,575,626,Richmond,1,21,513
22767,461,503,Richmond,1,13,513
22768,497,539,Richmond,1,15,513
22769,413,467,Richmond,1,11,644
22770,476,522,Richmond,1,14,513
22771,452,508,Richmond,1,13,513
22772,460,520,Richmond,1,14,513
22773,420,453,Richmond,1,10,513
22774,442,496,Richmond,1,13,644
22775,520,563,Richmond,1,17,513
22776,560,617,Richmond,1,21,513
22777,485,539,Richmond,1,15,644
22778,458,515,Richmond,1,14,644
22779,489,536,Richmond,1,15,513
22780,514,557,Richmond,1,17,513
22781,568,603,Richmond,1,20,513
22782,464,521,Richmond,1,14,513
22783,489,532,Richmond,1,15,513
22784,475,531,Richmond,1,15,513
22785,369,431,Richmond,1,8,644
22786,438,489,Richmond,1,12,644
22787,409,461,Richmond,1,10,644
22788,413,464,Richmond,1,10,513
22789,680,718,Richmond,1,27,513
22790,396,448,Richmond,1,9,644
22791,430,489,Richmond,1,12,644
22792,608,651,Richmond,1,23,513
22793,540,573,Richmond,1,18,513
22794,534,573,Richmond,1,18,513
22795,343,393,Richmond,1,6,644
22796,428,475,Richmond,1,11,644
22797,507,568,Richmond,1,17,644
22798,577,616,Richmond,1,21,513
22799,442,492,Richmond,1,12,513
22800,455,502,Richmond,1,13,644
22801,483,527,Richmond,1,15,513
22802,485,534,Richmond,1,15,644
22803,486,534,Richmond,1,15,513
22804,578,610,Richmond,1,20,513
22805,548,585,Richmond,1,18,513
22806,503,540,Richmond,1,15,513
22807,381,419,Richmond,1,7,513
22808,450,499,Richmond,1,13,513
22809,444,484,Richmond,1,12,513
22810,471,520,Richmond,1,14,513
22811,498,543,Richmond,1,16,513
22812,556,612,Richmond,1,20,644
22813,432,467,Richmond,1,11,513
22814,458,501,Richmond,1,13,513
22815,490,531,Richmond,1,15,513
22816,642,674,Richmond,1,24,513
22817,505,545,Richmond,1,16,513
22818,414,453,Richmond,1,10,513
22819,455,496,Richmond,1,13,513
22820,485,526,Richmond,1,15,513
22821,584,615,Richmond,1,20,513
22822,412,453,Richmond,1,10,513
22823,485,534,Richmond,1,15,644
22824,450,492,Richmond,1,12,513
22825,456,492,Richmond,1,12,513
22826,461,520,Richmond,1,14,513
22827,490,546,Richmond,1,16,513
22828,450,507,Richmond,1,13,644
22829,507,545,Richmond,1,16,513
22830,454,496,Richmond,1,13,513
22831,499,540,Richmond,1,15,513
22832,477,526,Richmond,1,15,644
22833,442,483,Richmond,1,12,513
22834,533,589,Richmond,1,19,644
22835,530,589,Richmond,1,19,644
22836,464,505,Richmond,1,13,644
22837,466,515,Richmond,1,14,644
22838,539,573,Richmond,1,18,513
22839,433,467,Richmond,1,11,513
22840,454,497,Richmond,1,13,513
22841,457,515,Richmond,1,14,644
22842,427,475,Richmond,1,11,644
22843,494,543,Richmond,1,16,513
22844,432,489,Richmond,1,12,644
22845,469,540,Richmond,1,15,513
22846,453,494,Richmond,1,12,513
22847,464,499,Richmond,1,13,513
22848,475,525,Richmond,1,14,644
22849,532,571,Richmond,1,18,513
22850,609,652,Richmond,1,23,513
22851,378,417,New Malden,1,7,513
22852,407,448,New Malden,1,9,513
22853,414,451,New Malden,1,10,513
22854,466,517,New Malden,1,14,513
22855,481,533,New Malden,1,15,513
22856,488,534,New Malden,1,15,513
22857,513,559,New Malden,1,17,513
22858,514,559,New Malden,1,17,513
22859,571,607,New Malden,1,20,513
22860,571,609,New Malden,1,20,513
22861,504,553,New Malden,1,16,513
22862,408,451,New Malden,1,10,513
22863,409,447,New Malden,1,9,513
22864,486,529,New Malden,1,15,513
22865,648,692,New Malden,1,26,513
22866,590,631,New Malden,1,22,513
22867,486,531,New Malden,1,15,513
22868,348,394,New Malden,1,6,513
22869,382,417,New Malden,1,7,513
22870,530,574,New Malden,1,18,513
22871,462,508,New Malden,1,13,513
22872,484,532,New Malden,1,15,513
22873,385,417,New Malden,1,7,513
22874,455,493,New Malden,1,12,513
22875,420,465,New Malden,1,10,513
22876,453,497,New Malden,1,13,513
22877,529,574,New Malden,1,18,513
22878,432,482,New Malden,1,12,513
22879,547,582,New Malden,1,18,513
22880,380,417,New Malden,1,7,513
22881,480,527,New Malden,1,15,644
22882,482,531,New Malden,1,15,513
22883,509,557,New Malden,1,17,513
22884,509,555,New Malden,1,16,513
22885,530,571,New Malden,1,18,513
22886,524,574,New Malden,1,18,513
22887,576,610,New Malden,1,20,513
22888,489,538,New Malden,1,15,513
22889,506,563,New Malden,1,17,513
22890,397,434,New Malden,1,8,513
22891,472,514,New Malden,1,14,513
22892,481,522,New Malden,1,14,513
22893,478,532,New Malden,1,15,513
22894,471,514,New Malden,1,14,513
22895,494,538,New Malden,1,15,513
22896,436,481,New Malden,1,12,513
22897,500,546,New Malden,1,16,513
22898,456,496,New Malden,1,13,513
22899,414,447,New Malden,1,9,513
22900,379,415,Dagenham Heathway,1,7,513
22901,484,523,Dagenham Heathway,1,14,513
22902,530,584,Dagenham Heathway,1,18,644
22903,562,612,Dagenham Heathway,1,20,644
22904,570,616,Dagenham Heathway,1,21,513
22905,574,626,Dagenham Heathway,1,21,644
22906,539,588,Dagenham Heathway,1,19,513
22907,502,548,Dagenham Heathway,1,16,644
22908,433,469,Dagenham Heathway,1,11,644
22909,500,540,Dagenham Heathway,1,15,644
22910,391,430,Dagenham Heathway,1,8,513
22911,465,507,Dagenham Heathway,1,13,644
22912,530,566,Dagenham Heathway,1,17,513
22913,337,379,Dagenham Heathway,1,5,513
22914,375,416,Dagenham Heathway,1,7,644
22915,506,544,Dagenham Heathway,1,16,513
22916,432,470,Dagenham Heathway,1,11,513
22917,591,636,Dagenham Heathway,1,22,513
22918,570,616,Dagenham Heathway,1,21,513
22919,470,507,Dagenham Heathway,1,13,513
22920,325,365,Dagenham Heathway,1,4,644
22921,482,522,Dagenham Heathway,1,14,644
22922,340,378,Dagenham Heathway,1,5,644
22923,403,443,Dagenham Heathway,1,9,644
22924,438,477,Dagenham Heathway,1,11,513
22925,403,444,Dagenham Heathway,1,9,644
22926,466,507,Dagenham Heathway,1,13,644
22927,543,583,Dagenham Heathway,1,18,513
22928,557,611,Dagenham Heathway,1,20,644
22929,364,397,Dagenham Heathway,1,6,644
22930,405,441,Dagenham Heathway,1,9,513
22931,506,548,Dagenham Heathway,1,16,644
22932,380,416,Dagenham Heathway,1,7,513
22933,514,556,Dagenham Heathway,1,17,644
22934,493,533,Dagenham Heathway,1,15,513
22935,558,607,Dagenham Heathway,1,20,513
22936,386,421,Dagenham Heathway,1,8,513
22937,403,444,Dagenham Heathway,1,9,644
22938,497,546,Dagenham Heathway,1,16,513
22939,587,647,Dagenham Heathway,1,23,513
22940,442,480,Dagenham Heathway,1,11,513
22941,442,484,Dagenham Heathway,1,12,513
22942,403,448,Dagenham Heathway,1,9,513
22943,538,590,Dagenham Heathway,1,19,644
22944,671,708,Dagenham Heathway,1,27,644
22945,429,467,Dagenham Heathway,1,11,644
22946,433,469,Dagenham Heathway,1,11,644
22947,390,428,Dagenham Heathway,1,8,644
22948,486,529,Dagenham Heathway,1,15,513
22949,574,626,Dagenham Heathway,1,21,644
22950,375,416,Dagenham Heathway,1,7,644
22951,475,516,Dagenham Heathway,1,14,513
22952,318,355,Dagenham Heathway,1,3,644
22953,391,415,White City,1,7,513
22954,439,471,White City,1,11,513
22955,437,471,White City,1,11,513
22956,481,506,White City,1,13,513
22957,474,506,White City,1,13,513
22958,497,526,White City,1,15,513
22959,495,527,White City,1,15,513
22960,503,532,White City,1,15,513
22961,504,536,White City,1,15,513
22962,516,550,White City,1,16,513
22963,511,543,White City,1,16,513
22964,525,554,White City,1,16,513
22965,579,606,White City,1,20,513
22966,595,620,White City,1,21,513
22967,676,701,White City,1,26,513
22968,453,478,White City,1,11,513
22969,498,527,White City,1,15,513
22970,473,497,White City,1,13,513
22971,362,386,White City,1,5,513
22972,583,613,White City,1,20,513
22973,465,491,White City,1,12,513
22974,513,545,White City,1,16,513
22975,532,560,White City,1,17,513
22976,583,613,White City,1,20,513
22977,549,575,White City,1,18,513
22978,331,358,White City,1,3,513
22979,364,393,White City,1,6,513
22980,458,483,White City,1,12,513
22981,445,471,White City,1,11,513
22982,419,447,White City,1,9,513
22983,455,481,White City,1,12,513
22984,499,527,White City,1,15,513
22985,465,491,White City,1,12,513
22986,443,471,White City,1,11,513
22987,435,463,White City,1,10,513
22988,439,471,White City,1,11,513
22989,538,569,White City,1,17,513
22990,579,605,White City,1,20,513
22991,644,670,White City,1,24,513
22992,491,521,White City,1,14,513
22993,459,487,White City,1,12,513
22994,488,514,White City,1,14,513
22995,625,652,White City,1,23,513
22996,451,478,White City,1,11,513
22997,466,491,White City,1,12,513
22998,500,532,White City,1,15,513
22999,501,534,White City,1,15,513
23000,509,540,White City,1,15,513
23001,469,496,White City,1,13,513
23002,557,581,White City,1,18,513
23003,524,554,White City,1,16,513
23004,495,522,White City,1,14,513
23005,461,487,White City,1,12,513
23006,482,508,White City,1,13,513
23007,467,494,White City,1,12,513
23008,513,559,White City,1,17,513
23009,434,463,White City,1,10,513
23010,482,508,White City,1,13,513
23011,507,536,White City,1,15,513
23012,507,536,White City,1,15,513
23013,459,487,White City,1,12,513
23014,509,559,White City,1,17,513
23015,555,578,White City,1,18,513
23016,540,568,White City,1,17,513
23017,467,496,White City,1,13,513
23018,440,471,White City,1,11,513
23019,549,575,White City,1,18,513
23020,482,508,White City,1,13,513
23021,482,506,White City,1,13,513
23022,489,521,White City,1,14,513
23023,493,521,White City,1,14,513
23024,503,531,White City,1,15,513
23025,626,652,White City,1,23,513
23026,519,556,White City,1,17,513
23027,524,551,White City,1,16,513
23028,477,506,White City,1,13,513
23029,540,568,White City,1,17,513
23030,554,579,White City,1,18,513
23031,409,419,Shadwell DLR,1,7,513
23032,419,430,Shadwell DLR,1,8,513
23033,439,446,Shadwell DLR,1,9,513
23034,460,468,Shadwell DLR,1,11,644
23035,462,473,Shadwell DLR,1,11,513
23036,474,481,Shadwell DLR,1,12,513
23037,497,506,Shadwell DLR,1,13,644
23038,493,509,Shadwell DLR,1,13,513
23039,503,514,Shadwell DLR,1,14,513
23040,508,517,Shadwell DLR,1,14,644
23041,512,522,Shadwell DLR,1,14,513
23042,509,526,Shadwell DLR,1,15,513
23043,516,527,Shadwell DLR,1,15,513
23044,522,533,Shadwell DLR,1,15,513
23045,525,537,Shadwell DLR,1,15,644
23046,532,540,Shadwell DLR,1,15,513
23047,534,544,Shadwell DLR,1,16,513
23048,534,543,Shadwell DLR,1,16,513
23049,535,546,Shadwell DLR,1,16,513
23050,547,554,Shadwell DLR,1,16,513
23051,549,559,Shadwell DLR,1,17,513
23052,552,561,Shadwell DLR,1,17,513
23053,552,560,Shadwell DLR,1,17,513
23054,555,565,Shadwell DLR,1,17,644
23055,570,577,Shadwell DLR,1,18,513
23056,578,586,Shadwell DLR,1,19,513
23057,578,586,Shadwell DLR,1,19,513
23058,587,598,Shadwell DLR,1,19,513
23059,598,612,Shadwell DLR,1,20,513
23060,598,611,Shadwell DLR,1,20,513
23061,670,678,Shadwell DLR,1,25,644
23062,486,496,Shadwell DLR,1,13,644
23063,584,590,Shadwell DLR,1,19,513
23064,636,650,Shadwell DLR,1,23,644
23065,415,423,Shadwell DLR,1,8,513
23066,537,548,Shadwell DLR,1,16,513
23067,421,430,Shadwell DLR,1,8,513
23068,493,502,Shadwell DLR,1,13,513
23069,483,491,Shadwell DLR,1,12,513
23070,524,531,Shadwell DLR,1,15,513
23071,523,533,Shadwell DLR,1,15,513
23072,527,536,Shadwell DLR,1,15,644
23073,515,524,Shadwell DLR,1,14,513
23074,511,526,Shadwell DLR,1,15,513
23075,540,548,Shadwell DLR,1,16,513
23076,396,403,Shadwell DLR,1,6,513
23077,463,474,Shadwell DLR,1,11,513
23078,499,508,Shadwell DLR,1,13,513
23079,404,416,Shadwell DLR,1,7,513
23080,525,533,Shadwell DLR,1,15,644
23081,559,566,Shadwell DLR,1,17,513
23082,562,571,Shadwell DLR,1,18,513
23083,500,508,Shadwell DLR,1,13,513
23084,508,519,Shadwell DLR,1,14,513
23085,522,532,Shadwell DLR,1,15,513
23086,538,546,Shadwell DLR,1,16,513
23087,538,548,Shadwell DLR,1,16,513
23088,522,532,Shadwell DLR,1,15,513
23089,504,516,Shadwell DLR,1,14,644
23090,510,524,Shadwell DLR,1,14,644
23091,436,442,Shadwell DLR,1,9,513
23092,588,598,Shadwell DLR,1,19,513
23093,385,404,Shadwell DLR,1,6,513
23094,540,554,Shadwell DLR,1,16,513
23095,540,554,Shadwell DLR,1,16,513
23096,529,538,Shadwell DLR,1,15,644
23097,542,551,Shadwell DLR,1,16,513
23098,437,446,Shadwell DLR,1,9,513
23099,397,406,Shadwell DLR,1,7,513
23100,482,492,Shadwell DLR,1,12,513
23101,469,479,Shadwell DLR,1,11,513
23102,577,587,Shadwell DLR,1,19,513
23103,626,638,Shadwell DLR,1,22,513
23104,451,459,Shadwell DLR,1,10,513
23105,472,481,Shadwell DLR,1,12,644
23106,485,494,Shadwell DLR,1,12,513
23107,498,510,Shadwell DLR,1,13,513
23108,516,525,Shadwell DLR,1,14,513
23109,522,532,Shadwell DLR,1,15,513
23110,539,549,Shadwell DLR,1,16,513
23111,557,567,Shadwell DLR,1,17,513
23112,584,592,Shadwell DLR,1,19,513
23113,697,707,Shadwell DLR,1,27,513
23114,404,413,Shadwell DLR,1,7,644
23115,481,491,Shadwell DLR,1,12,513
23116,523,532,Shadwell DLR,1,15,513
23117,572,584,Shadwell DLR,1,18,644
23118,587,594,Shadwell DLR,1,19,513
23119,527,535,Shadwell DLR,1,15,513
23120,533,544,Shadwell DLR,1,16,513
23121,624,632,Shadwell DLR,1,22,513
23122,488,496,Shadwell DLR,1,13,513
23123,364,383,Shadwell DLR,1,5,513
23124,486,496,Shadwell DLR,1,13,644
23125,518,533,Shadwell DLR,1,15,513
23126,546,556,Shadwell DLR,1,17,513
23127,569,577,Shadwell DLR,1,18,513
23128,465,473,Shadwell DLR,1,11,644
23129,537,546,Shadwell DLR,1,16,513
23130,511,522,Shadwell DLR,1,14,513
23131,470,479,Shadwell DLR,1,11,644
23132,532,540,Shadwell DLR,1,15,513
23133,474,482,Shadwell DLR,1,12,513
23134,473,483,Shadwell DLR,1,12,513
23135,523,532,Shadwell DLR,1,15,513
23136,524,534,Shadwell DLR,1,15,644
23137,399,407,Shadwell DLR,1,7,513
23138,531,540,Shadwell DLR,1,15,513
23139,541,552,Shadwell DLR,1,16,513
23140,523,532,Shadwell DLR,1,15,513
23141,534,544,Shadwell DLR,1,16,513
23142,533,544,Shadwell DLR,1,16,644
23143,506,515,Shadwell DLR,1,14,644
23144,559,568,Shadwell DLR,1,17,513
23145,612,619,Shadwell DLR,1,21,513
23146,472,480,Shadwell DLR,1,11,513
23147,513,522,Shadwell DLR,1,14,513
23148,425,432,Shadwell DLR,1,8,513
23149,471,477,Shadwell DLR,1,11,513
23150,499,509,Shadwell DLR,1,13,513
23151,537,546,Shadwell DLR,1,16,513
23152,486,495,Shadwell DLR,1,12,513
23153,516,526,Shadwell DLR,1,15,513
23154,521,532,Shadwell DLR,1,15,513
23155,484,494,Shadwell DLR,1,12,513
23156,490,499,Shadwell DLR,1,13,513
23157,510,522,Shadwell DLR,1,14,513
23158,514,526,Shadwell DLR,1,15,513
23159,520,530,Shadwell DLR,1,15,644
23160,518,527,Shadwell DLR,1,15,513
23161,538,546,Shadwell DLR,1,16,513
23162,515,525,Shadwell DLR,1,14,513
23163,544,553,Shadwell DLR,1,16,644
23164,492,502,Shadwell DLR,1,13,513
23165,488,498,Shadwell DLR,1,13,513
23166,554,563,Shadwell DLR,1,17,513
23167,445,454,Shadwell DLR,1,10,513
23168,339,351,Shadwell DLR,1,3,513
23169,433,441,Shadwell DLR,1,9,513
23170,483,491,Shadwell DLR,1,12,513
23171,498,509,Shadwell DLR,1,13,644
23172,497,511,Shadwell DLR,1,14,513
23173,481,487,Shadwell DLR,1,12,513
23174,539,548,Shadwell DLR,1,16,644
23175,506,518,Shadwell DLR,1,14,513
23176,524,533,Shadwell DLR,1,15,513
23177,536,545,Shadwell DLR,1,16,513
23178,517,527,Shadwell DLR,1,15,513
23179,527,536,Shadwell DLR,1,15,513
23180,437,446,Shadwell DLR,1,9,644
23181,584,593,Shadwell DLR,1,19,644
23182,466,475,Shadwell DLR,1,11,513
23183,487,496,Shadwell DLR,1,13,513
23184,567,578,Shadwell DLR,1,18,513
23185,487,496,Shadwell DLR,1,13,513
23186,355,367,Shadwell DLR,1,4,644
23187,413,424,Shadwell DLR,1,8,513
23188,467,475,Shadwell DLR,1,11,644
23189,531,541,Shadwell DLR,1,16,513
23190,492,504,Shadwell DLR,1,13,513
23191,660,667,Shadwell DLR,1,24,513
23192,560,568,Shadwell DLR,1,17,644
23193,568,584,Shadwell DLR,1,18,644
23194,460,473,Shadwell DLR,1,11,513
23195,452,465,Shadwell DLR,1,10,513
23196,559,570,Shadwell DLR,1,17,513
23197,486,495,Shadwell DLR,1,12,513
23198,442,451,Shadwell DLR,1,10,513
23199,395,404,Shadwell DLR,1,6,513
23200,549,558,Shadwell DLR,1,17,513
23201,522,532,Shadwell DLR,1,15,513
23202,623,633,Shadwell DLR,1,22,644
23203,457,465,Shadwell DLR,1,10,644
23204,525,536,Shadwell DLR,1,15,513
23205,542,552,Shadwell DLR,1,16,513
23206,508,520,Shadwell DLR,1,14,513
23207,503,512,Shadwell DLR,1,14,513
23208,413,420,Chancery Lane,1,7,513
23209,456,462,Chancery Lane,1,10,513
23210,477,484,Chancery Lane,1,12,513
23211,494,503,Chancery Lane,1,13,513
23212,498,504,Chancery Lane,1,13,513
23213,500,507,Chancery Lane,1,13,513
23214,503,511,Chancery Lane,1,14,513
23215,510,519,Chancery Lane,1,14,513
23216,523,531,Chancery Lane,1,15,513
23217,533,541,Chancery Lane,1,16,513
23218,535,545,Chancery Lane,1,16,513
23219,546,554,Chancery Lane,1,16,513
