,origin,exit_time_binned,arr_time,exit_time,total,hist_total
14033,Gipsy Hill,8,0.0,0.0,0.0,0.263157894737
14034,Gipsy Hill,9,0.0,0.0,0.0,0.184210526316
14035,Gipsy Hill,10,0.0,0.0,0.0,0.315789473684
14036,Gipsy Hill,11,429.0,467.0,1.0,0.157894736842
14037,Gipsy Hill,12,0.0,0.0,0.0,0.210526315789
14038,Gipsy Hill,13,452.0,505.0,1.0,0.157894736842
14039,Gipsy Hill,14,0.0,0.0,0.0,0.0263157894737
14040,Gipsy Hill,15,0.0,0.0,0.0,0.157894736842
14041,Gipsy Hill,16,0.0,0.0,0.0,0.131578947368
14042,Gipsy Hill,17,508.0,559.0,1.0,0.0526315789474
14043,Gipsy Hill,18,0.0,0.0,0.0,0.105263157895
14044,Gipsy Hill,19,0.0,0.0,0.0,0.105263157895
14045,Gipsy Hill,20,0.0,0.0,0.0,0.131578947368
14046,Gipsy Hill,21,0.0,0.0,0.0,0.0789473684211
14047,Gipsy Hill,22,0.0,0.0,0.0,0.105263157895
14048,Gipsy Hill,23,0.0,0.0,0.0,0.0263157894737
14049,Gipsy Hill,25,0.0,0.0,0.0,0.0263157894737
14050,Gloucester Road,0,0.0,0.0,0.0,0.210526315789
14051,Gloucester Road,1,0.0,0.0,0.0,0.710526315789
14052,Gloucester Road,2,0.0,0.0,0.0,0.105263157895
14053,Gloucester Road,3,320.0,353.0,1.0,0.868421052632
14054,Gloucester Road,4,0.0,0.0,0.0,1.36842105263
14055,Gloucester Road,5,0.0,0.0,0.0,1.86842105263
14056,Gloucester Road,6,383.0,403.0,1.0,0.348684210527
14057,Gloucester Road,6,372.0,394.0,1.0,0.348684210527
14058,Gloucester Road,6,379.0,403.0,1.0,0.348684210527
14059,Gloucester Road,6,382.0,403.0,1.0,0.348684210527
14060,Gloucester Road,7,0.0,0.0,0.0,3.68421052632
14061,Gloucester Road,8,409.0,433.0,1.0,2.22368421053
14062,Gloucester Road,8,400.0,421.0,1.0,2.22368421053
14063,Gloucester Road,9,418.0,444.0,1.0,1.04736842105
14064,Gloucester Road,9,424.0,448.0,1.0,1.04736842105
14065,Gloucester Road,9,419.0,445.0,1.0,1.04736842105
14066,Gloucester Road,9,418.0,443.0,1.0,1.04736842105
14067,Gloucester Road,9,414.0,438.0,1.0,1.04736842105
14068,Gloucester Road,10,435.0,459.0,1.0,1.14144736842
14069,Gloucester Road,10,435.0,459.0,1.0,1.14144736842
14070,Gloucester Road,10,436.0,461.0,1.0,1.14144736842
14071,Gloucester Road,10,428.0,453.0,1.0,1.14144736842
14072,Gloucester Road,10,441.0,463.0,1.0,1.14144736842
14073,Gloucester Road,10,438.0,461.0,1.0,1.14144736842
14074,Gloucester Road,10,439.0,463.0,1.0,1.14144736842
14075,Gloucester Road,10,440.0,463.0,1.0,1.14144736842
14076,Gloucester Road,11,450.0,471.0,1.0,1.2969924812
14077,Gloucester Road,11,451.0,473.0,1.0,1.2969924812
14078,Gloucester Road,11,450.0,471.0,1.0,1.2969924812
14079,Gloucester Road,11,449.0,475.0,1.0,1.2969924812
14080,Gloucester Road,11,452.0,474.0,1.0,1.2969924812
14081,Gloucester Road,11,454.0,477.0,1.0,1.2969924812
14082,Gloucester Road,11,453.0,475.0,1.0,1.2969924812
14083,Gloucester Road,12,467.0,490.0,1.0,0.789473684213
14084,Gloucester Road,12,459.0,491.0,1.0,0.789473684213
14085,Gloucester Road,12,469.0,493.0,1.0,0.789473684213
14086,Gloucester Road,12,464.0,487.0,1.0,0.789473684213
14087,Gloucester Road,12,444.0,481.0,1.0,0.789473684213
14088,Gloucester Road,12,462.0,486.0,1.0,0.789473684213
14089,Gloucester Road,12,464.0,489.0,1.0,0.789473684213
14090,Gloucester Road,12,461.0,483.0,1.0,0.789473684213
14091,Gloucester Road,12,470.0,493.0,1.0,0.789473684213
14092,Gloucester Road,12,467.0,493.0,1.0,0.789473684213
14093,Gloucester Road,12,460.0,483.0,1.0,0.789473684213
14094,Gloucester Road,12,461.0,483.0,1.0,0.789473684213
14095,Gloucester Road,12,471.0,494.0,1.0,0.789473684213
14096,Gloucester Road,12,463.0,487.0,1.0,0.789473684213
14097,Gloucester Road,12,459.0,483.0,1.0,0.789473684213
14098,Gloucester Road,13,470.0,498.0,1.0,0.755847953217
14099,Gloucester Road,13,481.0,503.0,1.0,0.755847953217
14100,Gloucester Road,13,482.0,504.0,1.0,0.755847953217
14101,Gloucester Road,13,482.0,504.0,1.0,0.755847953217
14102,Gloucester Road,13,479.0,503.0,1.0,0.755847953217
14103,Gloucester Road,13,486.0,509.0,1.0,0.755847953217
14104,Gloucester Road,13,484.0,507.0,1.0,0.755847953217
14105,Gloucester Road,13,477.0,503.0,1.0,0.755847953217
14106,Gloucester Road,13,478.0,500.0,1.0,0.755847953217
14107,Gloucester Road,13,483.0,507.0,1.0,0.755847953217
14108,Gloucester Road,13,477.0,500.0,1.0,0.755847953217
14109,Gloucester Road,13,472.0,504.0,1.0,0.755847953217
14110,Gloucester Road,13,476.0,501.0,1.0,0.755847953217
14111,Gloucester Road,13,481.0,504.0,1.0,0.755847953217
14112,Gloucester Road,13,481.0,502.0,1.0,0.755847953217
14113,Gloucester Road,13,485.0,507.0,1.0,0.755847953217
14114,Gloucester Road,13,475.0,502.0,1.0,0.755847953217
14115,Gloucester Road,13,483.0,507.0,1.0,0.755847953217
14116,Gloucester Road,14,493.0,516.0,1.0,0.69590643275
14117,Gloucester Road,14,495.0,517.0,1.0,0.69590643275
14118,Gloucester Road,14,499.0,522.0,1.0,0.69590643275
14119,Gloucester Road,14,496.0,522.0,1.0,0.69590643275
14120,Gloucester Road,14,488.0,511.0,1.0,0.69590643275
14121,Gloucester Road,14,500.0,522.0,1.0,0.69590643275
14122,Gloucester Road,14,489.0,511.0,1.0,0.69590643275
14123,Gloucester Road,14,504.0,525.0,1.0,0.69590643275
14124,Gloucester Road,14,492.0,515.0,1.0,0.69590643275
14125,Gloucester Road,14,485.0,517.0,1.0,0.69590643275
14126,Gloucester Road,14,497.0,520.0,1.0,0.69590643275
14127,Gloucester Road,14,490.0,517.0,1.0,0.69590643275
14128,Gloucester Road,14,501.0,523.0,1.0,0.69590643275
14129,Gloucester Road,14,500.0,524.0,1.0,0.69590643275
14130,Gloucester Road,14,494.0,517.0,1.0,0.69590643275
14131,Gloucester Road,14,494.0,517.0,1.0,0.69590643275
14132,Gloucester Road,14,495.0,517.0,1.0,0.69590643275
14133,Gloucester Road,14,502.0,525.0,1.0,0.69590643275
14134,Gloucester Road,15,507.0,528.0,1.0,0.486842105263
14135,Gloucester Road,15,509.0,532.0,1.0,0.486842105263
14136,Gloucester Road,15,511.0,534.0,1.0,0.486842105263
14137,Gloucester Road,15,515.0,537.0,1.0,0.486842105263
14138,Gloucester Road,15,501.0,529.0,1.0,0.486842105263
14139,Gloucester Road,15,507.0,528.0,1.0,0.486842105263
14140,Gloucester Road,15,512.0,534.0,1.0,0.486842105263
14141,Gloucester Road,15,510.0,532.0,1.0,0.486842105263
14142,Gloucester Road,15,507.0,529.0,1.0,0.486842105263
14143,Gloucester Road,15,516.0,539.0,1.0,0.486842105263
14144,Gloucester Road,15,504.0,527.0,1.0,0.486842105263
14145,Gloucester Road,15,514.0,536.0,1.0,0.486842105263
14146,Gloucester Road,15,513.0,537.0,1.0,0.486842105263
14147,Gloucester Road,15,505.0,528.0,1.0,0.486842105263
14148,Gloucester Road,15,509.0,532.0,1.0,0.486842105263
14149,Gloucester Road,15,504.0,527.0,1.0,0.486842105263
14150,Gloucester Road,16,528.0,555.0,1.0,0.547368421053
14151,Gloucester Road,16,527.0,552.0,1.0,0.547368421053
14152,Gloucester Road,16,519.0,545.0,1.0,0.547368421053
14153,Gloucester Road,16,523.0,549.0,1.0,0.547368421053
14154,Gloucester Road,16,518.0,544.0,1.0,0.547368421053
14155,Gloucester Road,16,520.0,547.0,1.0,0.547368421053
14156,Gloucester Road,16,527.0,553.0,1.0,0.547368421053
14157,Gloucester Road,16,524.0,553.0,1.0,0.547368421053
14158,Gloucester Road,16,524.0,549.0,1.0,0.547368421053
14159,Gloucester Road,16,528.0,553.0,1.0,0.547368421053
14160,Gloucester Road,17,528.0,557.0,1.0,0.476076555024
14161,Gloucester Road,17,536.0,562.0,1.0,0.476076555024
14162,Gloucester Road,17,533.0,561.0,1.0,0.476076555024
14163,Gloucester Road,17,540.0,566.0,1.0,0.476076555024
14164,Gloucester Road,17,541.0,566.0,1.0,0.476076555024
14165,Gloucester Road,17,543.0,570.0,1.0,0.476076555024
14166,Gloucester Road,17,533.0,560.0,1.0,0.476076555024
14167,Gloucester Road,17,522.0,556.0,1.0,0.476076555024
14168,Gloucester Road,17,532.0,557.0,1.0,0.476076555024
14169,Gloucester Road,17,546.0,570.0,1.0,0.476076555024
14170,Gloucester Road,17,541.0,566.0,1.0,0.476076555024
14171,Gloucester Road,18,554.0,578.0,1.0,0.506578947369
14172,Gloucester Road,18,548.0,574.0,1.0,0.506578947369
14173,Gloucester Road,18,553.0,578.0,1.0,0.506578947369
14174,Gloucester Road,18,554.0,578.0,1.0,0.506578947369
14175,Gloucester Road,18,551.0,573.0,1.0,0.506578947369
14176,Gloucester Road,18,548.0,574.0,1.0,0.506578947369
14177,Gloucester Road,18,553.0,579.0,1.0,0.506578947369
14178,Gloucester Road,18,545.0,571.0,1.0,0.506578947369
14179,Gloucester Road,19,569.0,593.0,1.0,0.282296650717
14180,Gloucester Road,19,576.0,599.0,1.0,0.282296650717
14181,Gloucester Road,19,575.0,599.0,1.0,0.282296650717
14182,Gloucester Road,19,564.0,587.0,1.0,0.282296650717
14183,Gloucester Road,19,576.0,599.0,1.0,0.282296650717
14184,Gloucester Road,19,563.0,587.0,1.0,0.282296650717
14185,Gloucester Road,19,571.0,599.0,1.0,0.282296650717
14186,Gloucester Road,19,565.0,591.0,1.0,0.282296650717
14187,Gloucester Road,19,568.0,593.0,1.0,0.282296650717
14188,Gloucester Road,19,575.0,599.0,1.0,0.282296650717
14189,Gloucester Road,19,576.0,599.0,1.0,0.282296650717
14190,Gloucester Road,20,580.0,605.0,1.0,1.01754385965
14191,Gloucester Road,20,578.0,603.0,1.0,1.01754385965
14192,Gloucester Road,20,582.0,613.0,1.0,1.01754385965
14193,Gloucester Road,21,595.0,620.0,1.0,0.58947368421
14194,Gloucester Road,21,595.0,620.0,1.0,0.58947368421
14195,Gloucester Road,21,600.0,625.0,1.0,0.58947368421
14196,Gloucester Road,21,593.0,626.0,1.0,0.58947368421
14197,Gloucester Road,21,593.0,626.0,1.0,0.58947368421
14198,Gloucester Road,22,605.0,631.0,1.0,0.79605263158
14199,Gloucester Road,22,607.0,631.0,1.0,0.79605263158
14200,Gloucester Road,22,622.0,643.0,1.0,0.79605263158
14201,Gloucester Road,22,623.0,645.0,1.0,0.79605263158
14202,Gloucester Road,23,626.0,649.0,1.0,0.42105263158
14203,Gloucester Road,23,626.0,649.0,1.0,0.42105263158
14204,Gloucester Road,23,627.0,649.0,1.0,0.42105263158
14205,Gloucester Road,23,632.0,657.0,1.0,0.42105263158
14206,Gloucester Road,24,640.0,671.0,1.0,0.338345864661
14207,Gloucester Road,24,640.0,671.0,1.0,0.338345864661
14208,Gloucester Road,24,650.0,670.0,1.0,0.338345864661
14209,Gloucester Road,24,642.0,665.0,1.0,0.338345864661
14210,Gloucester Road,24,641.0,663.0,1.0,0.338345864661
14211,Gloucester Road,24,645.0,664.0,1.0,0.338345864661
14212,Gloucester Road,24,640.0,672.0,1.0,0.338345864661
14213,Gloucester Road,25,668.0,690.0,1.0,0.51754385965
14214,Gloucester Road,25,661.0,684.0,1.0,0.51754385965
14215,Gloucester Road,25,661.0,684.0,1.0,0.51754385965
14216,Gloucester Road,26,676.0,698.0,1.0,0.394736842106
14217,Gloucester Road,26,673.0,693.0,1.0,0.394736842106
14218,Golders Green,1,0.0,0.0,0.0,0.0526315789474
14219,Golders Green,2,0.0,0.0,0.0,1.0
14220,Golders Green,3,0.0,0.0,0.0,1.5
14221,Golders Green,4,339.0,372.0,1.0,1.21052631579
14222,Golders Green,5,353.0,382.0,1.0,1.47368421053
14223,Golders Green,5,353.0,383.0,1.0,1.47368421053
14224,Golders Green,6,363.0,395.0,1.0,2.84210526316
14225,Golders Green,7,379.0,409.0,1.0,1.11184210526
14226,Golders Green,7,378.0,409.0,1.0,1.11184210526
14227,Golders Green,7,380.0,407.0,1.0,1.11184210526
14228,Golders Green,7,380.0,409.0,1.0,1.11184210526
14229,Golders Green,8,395.0,424.0,1.0,2.86842105263
14230,Golders Green,8,394.0,426.0,1.0,2.86842105263
14231,Golders Green,9,418.0,450.0,1.0,3.0350877193
14232,Golders Green,9,418.0,450.0,1.0,3.0350877193
14233,Golders Green,9,423.0,450.0,1.0,3.0350877193
14234,Golders Green,10,422.0,451.0,1.0,2.47894736842
14235,Golders Green,10,425.0,458.0,1.0,2.47894736842
14236,Golders Green,10,435.0,463.0,1.0,2.47894736842
14237,Golders Green,10,424.0,457.0,1.0,2.47894736842
14238,Golders Green,10,432.0,462.0,1.0,2.47894736842
14239,Golders Green,11,437.0,473.0,1.0,1.57416267943
14240,Golders Green,11,441.0,471.0,1.0,1.57416267943
14241,Golders Green,11,445.0,473.0,1.0,1.57416267943
14242,Golders Green,11,449.0,480.0,1.0,1.57416267943
14243,Golders Green,11,449.0,480.0,1.0,1.57416267943
14244,Golders Green,11,448.0,480.0,1.0,1.57416267943
14245,Golders Green,11,436.0,473.0,1.0,1.57416267943
14246,Golders Green,11,447.0,480.0,1.0,1.57416267943
14247,Golders Green,11,437.0,473.0,1.0,1.57416267943
14248,Golders Green,11,439.0,473.0,1.0,1.57416267943
14249,Golders Green,11,447.0,480.0,1.0,1.57416267943
14250,Golders Green,12,457.0,486.0,1.0,1.26470588235
14251,Golders Green,12,460.0,493.0,1.0,1.26470588235
14252,Golders Green,12,457.0,485.0,1.0,1.26470588235
14253,Golders Green,12,451.0,481.0,1.0,1.26470588235
14254,Golders Green,12,448.0,481.0,1.0,1.26470588235
14255,Golders Green,12,459.0,493.0,1.0,1.26470588235
14256,Golders Green,12,464.0,493.0,1.0,1.26470588235
14257,Golders Green,12,463.0,493.0,1.0,1.26470588235
14258,Golders Green,12,464.0,494.0,1.0,1.26470588235
14259,Golders Green,12,457.0,485.0,1.0,1.26470588235
14260,Golders Green,12,460.0,493.0,1.0,1.26470588235
14261,Golders Green,12,462.0,493.0,1.0,1.26470588235
14262,Golders Green,12,447.0,481.0,1.0,1.26470588235
14263,Golders Green,12,462.0,492.0,1.0,1.26470588235
14264,Golders Green,12,464.0,494.0,1.0,1.26470588235
14265,Golders Green,12,459.0,493.0,1.0,1.26470588235
14266,Golders Green,12,460.0,494.0,1.0,1.26470588235
14267,Golders Green,13,471.0,506.0,1.0,1.21052631579
14268,Golders Green,13,473.0,507.0,1.0,1.21052631579
14269,Golders Green,13,466.0,499.0,1.0,1.21052631579
14270,Golders Green,13,476.0,505.0,1.0,1.21052631579
14271,Golders Green,13,474.0,507.0,1.0,1.21052631579
14272,Golders Green,13,477.0,505.0,1.0,1.21052631579
14273,Golders Green,13,468.0,499.0,1.0,1.21052631579
14274,Golders Green,13,473.0,506.0,1.0,1.21052631579
14275,Golders Green,13,473.0,507.0,1.0,1.21052631579
14276,Golders Green,13,469.0,499.0,1.0,1.21052631579
14277,Golders Green,13,467.0,499.0,1.0,1.21052631579
14278,Golders Green,13,471.0,506.0,1.0,1.21052631579
14279,Golders Green,13,474.0,507.0,1.0,1.21052631579
14280,Golders Green,13,476.0,507.0,1.0,1.21052631579
14281,Golders Green,13,471.0,505.0,1.0,1.21052631579
14282,Golders Green,14,481.0,516.0,1.0,1.22149122807
14283,Golders Green,14,481.0,517.0,1.0,1.22149122807
14284,Golders Green,14,481.0,516.0,1.0,1.22149122807
14285,Golders Green,14,479.0,517.0,1.0,1.22149122807
14286,Golders Green,14,480.0,517.0,1.0,1.22149122807
14287,Golders Green,14,481.0,516.0,1.0,1.22149122807
14288,Golders Green,14,480.0,517.0,1.0,1.22149122807
14289,Golders Green,14,483.0,517.0,1.0,1.22149122807
14290,Golders Green,14,486.0,519.0,1.0,1.22149122807
14291,Golders Green,14,488.0,520.0,1.0,1.22149122807
14292,Golders Green,14,487.0,520.0,1.0,1.22149122807
14293,Golders Green,14,483.0,517.0,1.0,1.22149122807
14294,Golders Green,15,494.0,528.0,1.0,0.342105263157
14295,Golders Green,15,492.0,529.0,1.0,0.342105263157
14296,Golders Green,15,499.0,532.0,1.0,0.342105263157
14297,Golders Green,15,498.0,534.0,1.0,0.342105263157
14298,Golders Green,15,505.0,537.0,1.0,0.342105263157
14299,Golders Green,15,502.0,537.0,1.0,0.342105263157
14300,Golders Green,15,502.0,537.0,1.0,0.342105263157
14301,Golders Green,15,493.0,528.0,1.0,0.342105263157
14302,Golders Green,15,494.0,527.0,1.0,0.342105263157
14303,Golders Green,15,489.0,527.0,1.0,0.342105263157
14304,Golders Green,15,507.0,538.0,1.0,0.342105263157
14305,Golders Green,15,494.0,527.0,1.0,0.342105263157
14306,Golders Green,15,504.0,538.0,1.0,0.342105263157
14307,Golders Green,15,489.0,527.0,1.0,0.342105263157
14308,Golders Green,15,500.0,533.0,1.0,0.342105263157
14309,Golders Green,15,494.0,528.0,1.0,0.342105263157
14310,Golders Green,15,493.0,527.0,1.0,0.342105263157
14311,Golders Green,15,507.0,537.0,1.0,0.342105263157
14312,Golders Green,15,504.0,538.0,1.0,0.342105263157
14313,Golders Green,15,491.0,527.0,1.0,0.342105263157
14314,Golders Green,15,499.0,533.0,1.0,0.342105263157
14315,Golders Green,15,504.0,537.0,1.0,0.342105263157
14316,Golders Green,15,490.0,527.0,1.0,0.342105263157
14317,Golders Green,15,504.0,537.0,1.0,0.342105263157
14318,Golders Green,15,491.0,527.0,1.0,0.342105263157
14319,Golders Green,15,505.0,537.0,1.0,0.342105263157
14320,Golders Green,15,507.0,538.0,1.0,0.342105263157
14321,Golders Green,15,493.0,527.0,1.0,0.342105263157
14322,Golders Green,15,503.0,537.0,1.0,0.342105263157
14323,Golders Green,15,499.0,533.0,1.0,0.342105263157
14324,Golders Green,16,512.0,543.0,1.0,0.393351800554
14325,Golders Green,16,508.0,543.0,1.0,0.393351800554
14326,Golders Green,16,512.0,543.0,1.0,0.393351800554
14327,Golders Green,16,511.0,544.0,1.0,0.393351800554
14328,Golders Green,16,517.0,548.0,1.0,0.393351800554
14329,Golders Green,16,513.0,548.0,1.0,0.393351800554
14330,Golders Green,16,524.0,555.0,1.0,0.393351800554
14331,Golders Green,16,511.0,544.0,1.0,0.393351800554
14332,Golders Green,16,525.0,554.0,1.0,0.393351800554
14333,Golders Green,16,520.0,555.0,1.0,0.393351800554
14334,Golders Green,16,520.0,554.0,1.0,0.393351800554
14335,Golders Green,16,508.0,544.0,1.0,0.393351800554
14336,Golders Green,16,524.0,555.0,1.0,0.393351800554
14337,Golders Green,16,524.0,555.0,1.0,0.393351800554
14338,Golders Green,16,514.0,549.0,1.0,0.393351800554
14339,Golders Green,16,510.0,544.0,1.0,0.393351800554
14340,Golders Green,16,514.0,548.0,1.0,0.393351800554
14341,Golders Green,16,514.0,549.0,1.0,0.393351800554
14342,Golders Green,16,525.0,554.0,1.0,0.393351800554
14343,Golders Green,17,523.0,557.0,1.0,0.307565789474
14344,Golders Green,17,532.0,565.0,1.0,0.307565789474
14345,Golders Green,17,536.0,568.0,1.0,0.307565789474
14346,Golders Green,17,539.0,567.0,1.0,0.307565789474
14347,Golders Green,17,535.0,569.0,1.0,0.307565789474
14348,Golders Green,17,520.0,556.0,1.0,0.307565789474
14349,Golders Green,17,528.0,564.0,1.0,0.307565789474
14350,Golders Green,17,539.0,568.0,1.0,0.307565789474
14351,Golders Green,17,527.0,565.0,1.0,0.307565789474
14352,Golders Green,17,528.0,565.0,1.0,0.307565789474
14353,Golders Green,17,529.0,563.0,1.0,0.307565789474
14354,Golders Green,17,536.0,567.0,1.0,0.307565789474
14355,Golders Green,17,528.0,565.0,1.0,0.307565789474
14356,Golders Green,17,528.0,565.0,1.0,0.307565789474
14357,Golders Green,17,528.0,565.0,1.0,0.307565789474
14358,Golders Green,17,530.0,564.0,1.0,0.307565789474
14359,Golders Green,18,547.0,581.0,1.0,0.272727272727
14360,Golders Green,18,545.0,581.0,1.0,0.272727272727
14361,Golders Green,18,546.0,582.0,1.0,0.272727272727
14362,Golders Green,18,541.0,576.0,1.0,0.272727272727
14363,Golders Green,18,547.0,581.0,1.0,0.272727272727
14364,Golders Green,18,548.0,580.0,1.0,0.272727272727
14365,Golders Green,18,545.0,580.0,1.0,0.272727272727
14366,Golders Green,18,540.0,576.0,1.0,0.272727272727
14367,Golders Green,18,545.0,581.0,1.0,0.272727272727
14368,Golders Green,18,554.0,582.0,1.0,0.272727272727
14369,Golders Green,18,551.0,582.0,1.0,0.272727272727
14370,Golders Green,19,554.0,586.0,1.0,2.78947368421
14371,Golders Green,20,578.0,608.0,1.0,1.26315789473
14372,Golders Green,20,569.0,602.0,1.0,1.26315789473
14373,Golders Green,21,594.0,625.0,1.0,0.508771929823
14374,Golders Green,21,591.0,624.0,1.0,0.508771929823
14375,Golders Green,21,582.0,618.0,1.0,0.508771929823
14376,Golders Green,22,612.0,644.0,1.0,0.480263157895
14377,Golders Green,22,600.0,638.0,1.0,0.480263157895
14378,Golders Green,22,615.0,643.0,1.0,0.480263157895
14379,Golders Green,22,615.0,642.0,1.0,0.480263157895
14380,Golders Green,23,621.0,655.0,1.0,1.19736842105
14381,Golders Green,23,606.0,654.0,1.0,1.19736842105
14382,Golders Green,24,0.0,0.0,0.0,1.78947368421
14383,Golders Green,25,649.0,684.0,1.0,1.26315789474
14384,Golders Green,26,653.0,696.0,1.0,0.0526315789474
14385,Goldhawk Road,9,0.0,0.0,0.0,0.0263157894737
14386,Goldhawk Road,12,0.0,0.0,0.0,0.105263157895
14387,Goldhawk Road,13,0.0,0.0,0.0,0.184210526316
14388,Goldhawk Road,14,0.0,0.0,0.0,0.210526315789
14389,Goldhawk Road,15,0.0,0.0,0.0,0.0526315789474
14390,Goldhawk Road,16,506.0,553.0,1.0,0.0789473684211
14391,Goldhawk Road,17,0.0,0.0,0.0,0.0263157894737
14392,Goldhawk Road,18,0.0,0.0,0.0,0.0789473684211
14393,Goldhawk Road,19,0.0,0.0,0.0,0.0526315789474
14394,Goldhawk Road,20,0.0,0.0,0.0,0.105263157895
14395,Goldhawk Road,21,0.0,0.0,0.0,0.0526315789474
14396,Goldhawk Road,22,0.0,0.0,0.0,0.0263157894737
14397,Goldhawk Road,24,624.0,664.0,1.0,0.0263157894737
14398,Goodge Street,3,0.0,0.0,0.0,0.447368421053
14399,Goodge Street,5,357.0,376.0,1.0,0.131578947368
14400,Goodge Street,6,0.0,0.0,0.0,0.0263157894737
14401,Goodge Street,7,0.0,0.0,0.0,0.0526315789474
14402,Goodge Street,8,0.0,0.0,0.0,0.0263157894737
14403,Goodge Street,9,0.0,0.0,0.0,0.0526315789474
14404,Goodge Street,11,0.0,0.0,0.0,0.131578947368
14405,Goodge Street,12,0.0,0.0,0.0,0.394736842105
14406,Goodge Street,13,0.0,0.0,0.0,0.526315789474
14407,Goodge Street,14,0.0,0.0,0.0,0.973684210526
14408,Goodge Street,15,0.0,0.0,0.0,0.315789473684
14409,Goodge Street,16,0.0,0.0,0.0,0.526315789474
14410,Goodge Street,17,547.0,570.0,1.0,0.394736842105
14411,Goodge Street,18,568.0,584.0,1.0,0.118421052631
14412,Goodge Street,18,568.0,584.0,1.0,0.118421052631
14413,Goodge Street,19,0.0,0.0,0.0,0.421052631579
14414,Goodge Street,20,0.0,0.0,0.0,0.289473684211
14415,Goodge Street,21,605.0,622.0,1.0,0.289473684211
14416,Goodge Street,22,0.0,0.0,0.0,0.184210526316
14417,Goodge Street,23,0.0,0.0,0.0,0.342105263158
14418,Goodge Street,24,0.0,0.0,0.0,0.473684210526
14419,Goodge Street,25,0.0,0.0,0.0,0.368421052632
14420,Goodge Street,26,0.0,0.0,0.0,0.447368421053
14421,Goodmayes,3,0.0,0.0,0.0,0.105263157895
14422,Goodmayes,4,0.0,0.0,0.0,0.368421052632
14423,Goodmayes,5,0.0,0.0,0.0,0.5
14424,Goodmayes,6,0.0,0.0,0.0,0.842105263158
14425,Goodmayes,7,0.0,0.0,0.0,1.02631578947
14426,Goodmayes,8,390.0,423.0,1.0,0.973684210525
14427,Goodmayes,8,402.0,435.0,1.0,0.973684210525
14428,Goodmayes,9,0.0,0.0,0.0,1.94736842105
14429,Goodmayes,10,422.0,456.0,1.0,2.63157894737
14430,Goodmayes,11,446.0,479.0,1.0,0.798245614037
14431,Goodmayes,11,443.0,477.0,1.0,0.798245614037
14432,Goodmayes,11,452.0,480.0,1.0,0.798245614037
14433,Goodmayes,12,463.0,493.0,1.0,0.5
14434,Goodmayes,12,458.0,493.0,1.0,0.5
14435,Goodmayes,12,457.0,488.0,1.0,0.5
14436,Goodmayes,12,444.0,481.0,1.0,0.5
14437,Goodmayes,12,455.0,487.0,1.0,0.5
14438,Goodmayes,13,468.0,499.0,1.0,1.40789473684
14439,Goodmayes,13,469.0,500.0,1.0,1.40789473684
14440,Goodmayes,14,487.0,516.0,1.0,0.72807017544
14441,Goodmayes,14,469.0,523.0,1.0,0.72807017544
14442,Goodmayes,14,474.0,513.0,1.0,0.72807017544
14443,Goodmayes,15,500.0,531.0,1.0,0.221804511279
14444,Goodmayes,15,496.0,529.0,1.0,0.221804511279
14445,Goodmayes,15,498.0,532.0,1.0,0.221804511279
14446,Goodmayes,15,507.0,539.0,1.0,0.221804511279
14447,Goodmayes,15,497.0,534.0,1.0,0.221804511279
14448,Goodmayes,15,504.0,540.0,1.0,0.221804511279
14449,Goodmayes,15,497.0,532.0,1.0,0.221804511279
14450,Goodmayes,16,513.0,544.0,1.0,0.57894736842
14451,Goodmayes,16,514.0,546.0,1.0,0.57894736842
14452,Goodmayes,17,534.0,566.0,1.0,0.302631578947
