,destination,arr_time_binned,arr_time,exit_time,total,origin,hist_total
635,Caledonian Road,26,693,712,1,513,1
636,Camden Road,20,615,644,1,513,1
637,Camden Town,6,404,422,1,513,1
638,Camden Town,10,455,476,1,644,1
639,Camden Town,14,522,545,1,644,1
640,Camden Town,14,516,537,1,644,1
641,Camden Town,14,521,541,1,644,1
642,Camden Town,15,530,551,1,513,2
643,Camden Town,16,541,560,1,513,0.5
644,Camden Town,16,550,567,1,513,0.5
645,Camden Town,16,544,562,1,644,0.5
646,Camden Town,16,554,573,1,513,0.5
647,Camden Town,18,582,602,1,513,2
648,Camden Town,20,604,624,1,513,2
649,Camden Town,22,636,657,1,644,0.666666667
650,Camden Town,22,637,657,1,644,0.666666667
651,Camden Town,22,636,657,1,644,0.666666667
652,Camden Town,23,648,668,1,513,1
653,Camden Town,23,657,677,1,513,1
654,Camden Town,26,693,714,1,513,3
655,Camden Town,27,720,740,1,513,4
656,Canada Water,10,456,472,1,513,1
657,Canada Water,22,642,661,1,513,1
658,Canada Water,23,660,680,1,513,1
659,Canada Water,24,674,692,1,513,1
660,Canada Water,27,717,747,1,513,0.5
661,Canada Water,27,714,726,1,513,0.5
662,Canary Wharf,1,317,343,1,513,1
663,Canary Wharf,4,374,391,1,513,1
664,Canary Wharf,6,402,419,1,513,2
665,Canary Wharf,7,417,431,1,644,1
666,Canary Wharf,9,438,451,1,513,0.571428571
667,Canary Wharf,9,438,454,1,513,0.571428571
668,Canary Wharf,9,440,455,1,513,0.571428571
669,Canary Wharf,9,436,451,1,513,0.571428571
670,Canary Wharf,9,437,451,1,513,0.571428571
671,Canary Wharf,9,447,463,1,513,0.571428571
672,Canary Wharf,9,450,467,1,644,0.571428571
673,Canary Wharf,10,457,475,1,644,1.25
674,Canary Wharf,10,465,483,1,513,1.25
675,Canary Wharf,10,455,470,1,644,1.25
676,Canary Wharf,10,463,478,1,513,1.25
677,Canary Wharf,11,477,495,1,513,0.875
678,Canary Wharf,11,475,490,1,513,0.875
679,Canary Wharf,11,474,492,1,513,0.875
680,Canary Wharf,11,471,491,1,513,0.875
681,Canary Wharf,11,476,491,1,513,0.875
682,Canary Wharf,11,472,487,1,513,0.875
683,Canary Wharf,11,469,487,1,513,0.875
684,Canary Wharf,11,471,491,1,513,0.875
685,Canary Wharf,12,481,495,1,513,0.785714286
686,Canary Wharf,12,481,495,1,513,0.785714286
687,Canary Wharf,12,492,507,1,513,0.785714286
688,Canary Wharf,12,487,503,1,513,0.785714286
689,Canary Wharf,12,489,507,1,513,0.785714286
690,Canary Wharf,12,485,503,1,644,0.785714286
691,Canary Wharf,12,493,507,1,513,0.785714286
692,Canary Wharf,12,495,511,1,513,0.785714286
693,Canary Wharf,12,494,512,1,513,0.785714286
694,Canary Wharf,12,481,499,1,513,0.785714286
695,Canary Wharf,12,488,503,1,513,0.785714286
696,Canary Wharf,12,483,498,1,513,0.785714286
697,Canary Wharf,12,485,503,1,644,0.785714286
698,Canary Wharf,12,490,507,1,644,0.785714286
699,Canary Wharf,13,500,516,1,513,0.705882353
700,Canary Wharf,13,504,520,1,513,0.705882353
701,Canary Wharf,13,503,520,1,513,0.705882353
702,Canary Wharf,13,508,524,1,513,0.705882353
703,Canary Wharf,13,503,520,1,513,0.705882353
704,Canary Wharf,13,499,520,1,513,0.705882353
705,Canary Wharf,13,503,520,1,513,0.705882353
706,Canary Wharf,13,499,516,1,513,0.705882353
707,Canary Wharf,13,496,515,1,513,0.705882353
708,Canary Wharf,13,508,524,1,513,0.705882353
709,Canary Wharf,13,498,524,1,644,0.705882353
710,Canary Wharf,13,501,519,1,513,0.705882353
711,Canary Wharf,13,510,528,1,644,0.705882353
712,Canary Wharf,13,498,515,1,513,0.705882353
713,Canary Wharf,13,510,528,1,513,0.705882353
714,Canary Wharf,13,510,529,1,513,0.705882353
715,Canary Wharf,13,498,515,1,513,0.705882353
716,Canary Wharf,14,514,528,1,513,0.789473684
717,Canary Wharf,14,523,540,1,513,0.789473684
718,Canary Wharf,14,518,537,1,644,0.789473684
719,Canary Wharf,14,522,536,1,513,0.789473684
720,Canary Wharf,14,512,528,1,513,0.789473684
721,Canary Wharf,14,516,532,1,513,0.789473684
722,Canary Wharf,14,517,532,1,513,0.789473684
723,Canary Wharf,14,513,533,1,513,0.789473684
724,Canary Wharf,14,520,536,1,513,0.789473684
725,Canary Wharf,14,521,537,1,513,0.789473684
726,Canary Wharf,14,514,533,1,513,0.789473684
727,Canary Wharf,14,521,536,1,513,0.789473684
728,Canary Wharf,14,517,532,1,513,0.789473684
729,Canary Wharf,14,513,532,1,513,0.789473684
730,Canary Wharf,14,517,532,1,513,0.789473684
731,Canary Wharf,14,515,533,1,513,0.789473684
732,Canary Wharf,14,516,532,1,513,0.789473684
733,Canary Wharf,14,518,536,1,513,0.789473684
734,Canary Wharf,14,522,541,1,513,0.789473684
735,Canary Wharf,15,526,544,1,513,1
736,Canary Wharf,15,526,540,1,513,1
737,Canary Wharf,15,532,548,1,513,1
738,Canary Wharf,15,537,555,1,644,1
739,Canary Wharf,15,539,555,1,513,1
740,Canary Wharf,15,534,551,1,513,1
741,Canary Wharf,15,532,547,1,513,1
742,Canary Wharf,15,534,550,1,513,1
743,Canary Wharf,15,526,544,1,513,1
744,Canary Wharf,15,528,544,1,513,1
745,Canary Wharf,15,540,554,1,513,1
746,Canary Wharf,15,536,551,1,513,1
747,Canary Wharf,16,545,558,1,513,0.842105263
748,Canary Wharf,16,545,559,1,513,0.842105263
749,Canary Wharf,16,554,571,1,644,0.842105263
750,Canary Wharf,16,554,571,1,644,0.842105263
751,Canary Wharf,16,547,563,1,513,0.842105263
752,Canary Wharf,16,553,571,1,513,0.842105263
753,Canary Wharf,16,553,571,1,513,0.842105263
754,Canary Wharf,16,541,558,1,644,0.842105263
755,Canary Wharf,16,542,558,1,513,0.842105263
756,Canary Wharf,16,551,567,1,513,0.842105263
757,Canary Wharf,16,549,563,1,513,0.842105263
758,Canary Wharf,16,545,563,1,513,0.842105263
759,Canary Wharf,16,551,567,1,513,0.842105263
760,Canary Wharf,16,551,567,1,644,0.842105263
761,Canary Wharf,16,545,559,1,513,0.842105263
762,Canary Wharf,16,547,563,1,513,0.842105263
763,Canary Wharf,16,543,559,1,513,0.842105263
764,Canary Wharf,16,546,604,1,513,0.842105263
765,Canary Wharf,16,544,559,1,513,0.842105263
766,Canary Wharf,17,562,578,1,513,1.166666667
767,Canary Wharf,17,565,582,1,513,1.166666667
768,Canary Wharf,17,567,582,1,513,1.166666667
769,Canary Wharf,17,557,575,1,644,1.166666667
770,Canary Wharf,17,564,578,1,513,1.166666667
771,Canary Wharf,17,558,575,1,513,1.166666667
772,Canary Wharf,17,566,582,1,513,1.166666667
773,Canary Wharf,17,558,575,1,513,1.166666667
774,Canary Wharf,17,559,575,1,513,1.166666667
775,Canary Wharf,17,560,575,1,644,1.166666667
776,Canary Wharf,17,570,586,1,513,1.166666667
777,Canary Wharf,17,567,582,1,513,1.166666667
778,Canary Wharf,18,574,590,1,513,0.888888889
779,Canary Wharf,18,572,587,1,513,0.888888889
780,Canary Wharf,18,583,598,1,644,0.888888889
781,Canary Wharf,18,578,594,1,513,0.888888889
782,Canary Wharf,18,576,591,1,644,0.888888889
783,Canary Wharf,18,579,595,1,513,0.888888889
784,Canary Wharf,18,577,595,1,644,0.888888889
785,Canary Wharf,18,573,590,1,513,0.888888889
786,Canary Wharf,18,574,591,1,513,0.888888889
787,Canary Wharf,18,573,586,1,513,0.888888889
788,Canary Wharf,18,585,603,1,644,0.888888889
789,Canary Wharf,18,579,595,1,644,0.888888889
790,Canary Wharf,18,581,598,1,513,0.888888889
791,Canary Wharf,18,582,598,1,513,0.888888889
792,Canary Wharf,18,571,587,1,513,0.888888889
793,Canary Wharf,18,573,586,1,513,0.888888889
794,Canary Wharf,18,577,595,1,644,0.888888889
795,Canary Wharf,18,583,598,1,513,0.888888889
796,Canary Wharf,19,587,602,1,513,0.769230769
797,Canary Wharf,19,593,611,1,513,0.769230769
798,Canary Wharf,19,596,610,1,513,0.769230769
799,Canary Wharf,19,588,603,1,513,0.769230769
800,Canary Wharf,19,595,610,1,644,0.769230769
801,Canary Wharf,19,587,602,1,513,0.769230769
802,Canary Wharf,19,600,615,1,513,0.769230769
803,Canary Wharf,19,593,610,1,513,0.769230769
804,Canary Wharf,19,596,610,1,513,0.769230769
805,Canary Wharf,19,599,616,1,513,0.769230769
806,Canary Wharf,19,600,617,1,513,0.769230769
807,Canary Wharf,19,593,610,1,513,0.769230769
808,Canary Wharf,19,592,606,1,513,0.769230769
809,Canary Wharf,20,614,631,1,513,0.933333333
810,Canary Wharf,20,613,631,1,513,0.933333333
811,Canary Wharf,20,610,625,1,513,0.933333333
812,Canary Wharf,20,612,631,1,644,0.933333333
813,Canary Wharf,20,609,626,1,513,0.933333333
814,Canary Wharf,20,609,625,1,513,0.933333333
815,Canary Wharf,20,603,621,1,513,0.933333333
816,Canary Wharf,20,603,621,1,513,0.933333333
817,Canary Wharf,20,603,621,1,513,0.933333333
818,Canary Wharf,20,608,694,1,513,0.933333333
819,Canary Wharf,20,615,630,1,513,0.933333333
820,Canary Wharf,20,611,678,1,513,0.933333333
821,Canary Wharf,20,606,621,1,513,0.933333333
822,Canary Wharf,20,612,630,1,513,0.933333333
823,Canary Wharf,20,614,630,1,513,0.933333333
824,Canary Wharf,21,624,641,1,513,0.7
825,Canary Wharf,21,627,645,1,513,0.7
826,Canary Wharf,21,630,651,1,513,0.7
827,Canary Wharf,21,629,645,1,513,0.7
828,Canary Wharf,21,623,640,1,513,0.7
829,Canary Wharf,21,621,635,1,644,0.7
830,Canary Wharf,21,627,645,1,513,0.7
831,Canary Wharf,21,620,636,1,513,0.7
832,Canary Wharf,21,623,640,1,513,0.7
833,Canary Wharf,21,629,645,1,513,0.7
834,Canary Wharf,21,625,641,1,513,0.7
835,Canary Wharf,21,620,636,1,513,0.7
836,Canary Wharf,21,626,640,1,513,0.7
837,Canary Wharf,21,628,645,1,513,0.7
838,Canary Wharf,21,629,646,1,513,0.7
839,Canary Wharf,21,620,636,1,513,0.7
840,Canary Wharf,21,617,715,1,513,0.7
841,Canary Wharf,21,629,646,1,513,0.7
842,Canary Wharf,21,616,630,1,513,0.7
843,Canary Wharf,21,621,636,1,513,0.7
844,Canary Wharf,22,637,656,1,513,0.457142857
845,Canary Wharf,22,638,656,1,513,0.457142857
846,Canary Wharf,22,637,656,1,513,0.457142857
847,Canary Wharf,22,643,661,1,513,0.457142857
848,Canary Wharf,22,642,661,1,513,0.457142857
849,Canary Wharf,22,635,651,1,513,0.457142857
850,Canary Wharf,22,645,661,1,513,0.457142857
851,Canary Wharf,22,638,655,1,513,0.457142857
852,Canary Wharf,22,641,656,1,513,0.457142857
853,Canary Wharf,22,637,656,1,513,0.457142857
854,Canary Wharf,22,645,660,1,513,0.457142857
855,Canary Wharf,22,644,661,1,513,0.457142857
856,Canary Wharf,22,644,661,1,513,0.457142857
857,Canary Wharf,22,635,659,1,513,0.457142857
858,Canary Wharf,22,644,660,1,513,0.457142857
859,Canary Wharf,22,635,651,1,513,0.457142857
860,Canary Wharf,22,637,655,1,513,0.457142857
861,Canary Wharf,22,631,646,1,513,0.457142857
862,Canary Wharf,22,635,651,1,513,0.457142857
863,Canary Wharf,22,632,651,1,644,0.457142857
864,Canary Wharf,22,638,655,1,513,0.457142857
865,Canary Wharf,22,645,661,1,513,0.457142857
866,Canary Wharf,22,638,655,1,644,0.457142857
867,Canary Wharf,22,644,660,1,513,0.457142857
868,Canary Wharf,22,641,656,1,644,0.457142857
869,Canary Wharf,22,637,656,1,513,0.457142857
870,Canary Wharf,22,641,656,1,644,0.457142857
871,Canary Wharf,22,640,655,1,513,0.457142857
872,Canary Wharf,22,638,711,1,513,0.457142857
873,Canary Wharf,22,633,651,1,513,0.457142857
874,Canary Wharf,22,644,660,1,513,0.457142857
875,Canary Wharf,22,631,646,1,513,0.457142857
876,Canary Wharf,22,640,700,1,513,0.457142857
877,Canary Wharf,22,638,656,1,513,0.457142857
878,Canary Wharf,22,641,656,1,644,0.457142857
879,Canary Wharf,23,652,670,1,513,0.481481481
880,Canary Wharf,23,654,671,1,644,0.481481481
881,Canary Wharf,23,654,670,1,513,0.481481481
882,Canary Wharf,23,654,671,1,513,0.481481481
883,Canary Wharf,23,651,665,1,513,0.481481481
884,Canary Wharf,23,651,666,1,513,0.481481481
885,Canary Wharf,23,653,671,1,513,0.481481481
886,Canary Wharf,23,649,665,1,513,0.481481481
887,Canary Wharf,23,653,671,1,513,0.481481481
888,Canary Wharf,23,660,675,1,513,0.481481481
889,Canary Wharf,23,656,670,1,513,0.481481481
890,Canary Wharf,23,659,675,1,513,0.481481481
891,Canary Wharf,23,654,671,1,513,0.481481481
892,Canary Wharf,23,654,671,1,513,0.481481481
893,Canary Wharf,23,647,665,1,513,0.481481481
894,Canary Wharf,23,655,670,1,513,0.481481481
895,Canary Wharf,23,649,665,1,513,0.481481481
896,Canary Wharf,23,660,675,1,513,0.481481481
897,Canary Wharf,23,653,671,1,513,0.481481481
898,Canary Wharf,23,646,661,1,644,0.481481481
899,Canary Wharf,23,656,687,1,513,0.481481481
900,Canary Wharf,23,657,671,1,513,0.481481481
901,Canary Wharf,23,657,671,1,513,0.481481481
902,Canary Wharf,23,654,671,1,513,0.481481481
903,Canary Wharf,23,648,665,1,513,0.481481481
904,Canary Wharf,23,648,665,1,513,0.481481481
905,Canary Wharf,23,650,666,1,513,0.481481481
906,Canary Wharf,24,662,680,1,513,0.9375
907,Canary Wharf,24,665,681,1,513,0.9375
908,Canary Wharf,24,667,686,1,513,0.9375
909,Canary Wharf,24,675,691,1,513,0.9375
910,Canary Wharf,24,671,686,1,513,0.9375
911,Canary Wharf,24,669,686,1,513,0.9375
912,Canary Wharf,24,674,690,1,513,0.9375
913,Canary Wharf,24,666,680,1,513,0.9375
914,Canary Wharf,24,669,686,1,644,0.9375
915,Canary Wharf,24,673,690,1,513,0.9375
916,Canary Wharf,24,671,736,1,513,0.9375
917,Canary Wharf,24,671,686,1,513,0.9375
918,Canary Wharf,24,661,681,1,513,0.9375
919,Canary Wharf,24,665,681,1,513,0.9375
920,Canary Wharf,24,667,686,1,644,0.9375
921,Canary Wharf,24,674,691,1,513,0.9375
922,Canary Wharf,25,676,696,1,513,0.933333333
923,Canary Wharf,25,690,705,1,513,0.933333333
924,Canary Wharf,25,688,787,1,644,0.933333333
925,Canary Wharf,25,680,695,1,513,0.933333333
926,Canary Wharf,25,688,705,1,644,0.933333333
927,Canary Wharf,25,681,695,1,513,0.933333333
928,Canary Wharf,25,690,705,1,513,0.933333333
929,Canary Wharf,25,680,695,1,513,0.933333333
930,Canary Wharf,25,678,696,1,513,0.933333333
931,Canary Wharf,25,684,700,1,513,0.933333333
932,Canary Wharf,25,689,706,1,513,0.933333333
933,Canary Wharf,25,686,705,1,513,0.933333333
934,Canary Wharf,25,678,696,1,513,0.933333333
935,Canary Wharf,25,678,696,1,513,0.933333333
936,Canary Wharf,25,683,700,1,513,0.933333333
937,Canary Wharf,26,694,710,1,513,0.857142857
938,Canary Wharf,26,694,710,1,513,0.857142857
939,Canary Wharf,26,699,715,1,513,0.857142857
940,Canary Wharf,26,695,711,1,644,0.857142857
941,Canary Wharf,26,702,722,1,644,0.857142857
942,Canary Wharf,26,699,723,1,513,0.857142857
943,Canary Wharf,26,691,705,1,644,0.857142857
944,Canary Wharf,26,691,706,1,513,0.857142857
945,Canary Wharf,26,697,715,1,513,0.857142857
946,Canary Wharf,26,691,705,1,513,0.857142857
947,Canary Wharf,26,691,711,1,513,0.857142857
948,Canary Wharf,26,698,715,1,513,0.857142857
949,Canary Wharf,26,702,721,1,513,0.857142857
950,Canary Wharf,26,695,710,1,513,0.857142857
951,Canary Wharf,26,695,711,1,644,0.857142857
952,Canary Wharf,26,703,722,1,513,0.857142857
953,Canary Wharf,26,694,710,1,513,0.857142857
954,Canary Wharf,26,702,721,1,513,0.857142857
955,Canary Wharf,26,699,715,1,513,0.857142857
956,Canary Wharf,26,699,716,1,513,0.857142857
957,Canary Wharf,26,701,721,1,513,0.857142857
958,Canary Wharf,27,706,721,1,513,0.441176471
959,Canary Wharf,27,706,721,1,513,0.441176471
960,Canary Wharf,27,709,725,1,513,0.441176471
961,Canary Wharf,27,708,726,1,513,0.441176471
962,Canary Wharf,27,709,726,1,513,0.441176471
963,Canary Wharf,27,707,722,1,513,0.441176471
964,Canary Wharf,27,708,726,1,513,0.441176471
965,Canary Wharf,27,712,730,1,513,0.441176471
966,Canary Wharf,27,717,731,1,513,0.441176471
967,Canary Wharf,27,720,735,1,513,0.441176471
968,Canary Wharf,27,719,736,1,513,0.441176471
969,Canary Wharf,27,713,731,1,513,0.441176471
970,Canary Wharf,27,710,726,1,644,0.441176471
971,Canary Wharf,27,719,735,1,513,0.441176471
972,Canary Wharf,27,710,726,1,513,0.441176471
973,Canary Wharf,27,711,731,1,513,0.441176471
974,Canary Wharf,27,710,731,1,513,0.441176471
975,Canary Wharf,27,720,735,1,644,0.441176471
976,Canary Wharf,27,716,731,1,513,0.441176471
977,Canary Wharf,27,711,731,1,513,0.441176471
978,Canary Wharf,27,716,731,1,513,0.441176471
979,Canary Wharf,27,706,721,1,513,0.441176471
980,Canary Wharf,27,710,725,1,513,0.441176471
981,Canary Wharf,27,710,726,1,513,0.441176471
982,Canary Wharf,27,711,730,1,513,0.441176471
983,Canary Wharf,27,715,731,1,644,0.441176471
984,Canary Wharf,27,717,736,1,513,0.441176471
985,Canary Wharf,27,720,736,1,513,0.441176471
986,Canary Wharf,27,711,726,1,644,0.441176471
987,Canary Wharf,27,719,735,1,513,0.441176471
988,Canary Wharf,27,719,736,1,513,0.441176471
989,Canary Wharf,27,711,726,1,513,0.441176471
990,Canary Wharf,27,707,726,1,513,0.441176471
991,Canary Wharf,27,709,726,1,513,0.441176471
992,Canary Wharf LU (E1),9,441,461,1,513,1
993,Canary Wharf LU (E1),20,607,633,1,644,1
994,Canary Wharf LU (E1),22,645,672,1,644,0.5
995,Canary Wharf LU (E1),22,634,652,1,513,0.5
996,Canary Wharf LU (E1),23,652,670,1,513,1
997,Canary Wharf LU (E1),26,700,717,1,513,1
998,Canning Town,12,481,506,1,513,1
999,Canning Town,14,513,534,1,644,1
1000,Canning Town,19,600,618,1,513,1
1001,Canning Town,22,643,665,1,513,1
1002,Canning Town,23,652,675,1,513,1
1003,Cannon Street,13,510,513,1,644,1
1004,Cannon Street,14,523,527,1,644,1
1005,Cannon Street,21,619,623,1,644,1
1006,Chadwell Heath,24,668,703,1,513,1
1007,Chadwell Heath,26,694,722,1,513,1
1008,Chalk Farm,13,507,533,1,513,1
1009,Chalk Farm,24,675,705,1,513,1
1010,Chancery Lane,2,344,354,1,513,1
1011,Chancery Lane,6,401,408,1,513,0.5
1012,Chancery Lane,6,403,413,1,513,0.5
1013,Chancery Lane,9,441,451,1,513,0.75
1014,Chancery Lane,9,450,458,1,513,0.75
1015,Chancery Lane,9,445,452,1,513,0.75
1016,Chancery Lane,9,446,454,1,513,0.75
1017,Chancery Lane,10,461,467,1,513,0.4
1018,Chancery Lane,10,458,466,1,513,0.4
1019,Chancery Lane,10,460,468,1,513,0.4
1020,Chancery Lane,10,456,463,1,513,0.4
1021,Chancery Lane,10,459,466,1,513,0.4
1022,Chancery Lane,10,459,466,1,513,0.4
1023,Chancery Lane,10,463,474,1,513,0.4
1024,Chancery Lane,10,455,463,1,513,0.4
1025,Chancery Lane,10,453,460,1,513,0.4
1026,Chancery Lane,10,453,460,1,513,0.4
1027,Chancery Lane,11,468,476,1,513,0.666666667
1028,Chancery Lane,11,473,480,1,513,0.666666667
1029,Chancery Lane,11,471,478,1,513,0.666666667
1030,Chancery Lane,11,471,478,1,513,0.666666667
1031,Chancery Lane,11,472,478,1,513,0.666666667
1032,Chancery Lane,11,472,478,1,513,0.666666667
1033,Chancery Lane,11,466,474,1,513,0.666666667
1034,Chancery Lane,11,475,485,1,513,0.666666667
1035,Chancery Lane,11,477,485,1,513,0.666666667
1036,Chancery Lane,12,487,496,1,513,0.428571429
1037,Chancery Lane,12,490,497,1,513,0.428571429
1038,Chancery Lane,12,494,502,1,513,0.428571429
1039,Chancery Lane,12,483,490,1,513,0.428571429
1040,Chancery Lane,12,490,498,1,513,0.428571429
1041,Chancery Lane,12,487,500,1,644,0.428571429
1042,Chancery Lane,12,489,496,1,513,0.428571429
1043,Chancery Lane,12,489,496,1,513,0.428571429
1044,Chancery Lane,12,483,492,1,513,0.428571429
1045,Chancery Lane,12,485,493,1,513,0.428571429
1046,Chancery Lane,12,491,499,1,513,0.428571429
1047,Chancery Lane,12,485,493,1,513,0.428571429
1048,Chancery Lane,12,487,495,1,513,0.428571429
1049,Chancery Lane,12,495,501,1,513,0.428571429
1050,Chancery Lane,12,488,495,1,513,0.428571429
1051,Chancery Lane,12,487,495,1,513,0.428571429
1052,Chancery Lane,12,490,497,1,513,0.428571429
1053,Chancery Lane,12,492,499,1,513,0.428571429
1054,Chancery Lane,12,489,496,1,513,0.428571429
1055,Chancery Lane,12,490,497,1,513,0.428571429
1056,Chancery Lane,12,495,501,1,513,0.428571429
1057,Chancery Lane,13,501,508,1,513,1
1058,Chancery Lane,13,509,520,1,513,1
1059,Chancery Lane,13,504,509,1,513,1
1060,Chancery Lane,13,505,512,1,513,1
1061,Chancery Lane,13,509,516,1,513,1
1062,Chancery Lane,13,500,508,1,513,1
1063,Chancery Lane,13,497,505,1,513,1
1064,Chancery Lane,13,509,516,1,513,1
1065,Chancery Lane,13,500,508,1,513,1
1066,Chancery Lane,13,497,503,1,513,1
1067,Chancery Lane,14,521,530,1,513,0.666666667
1068,Chancery Lane,14,522,531,1,513,0.666666667
1069,Chancery Lane,14,525,534,1,513,0.666666667
1070,Chancery Lane,14,513,522,1,513,0.666666667
1071,Chancery Lane,14,514,528,1,644,0.666666667
1072,Chancery Lane,14,518,528,1,513,0.666666667
1073,Chancery Lane,14,511,520,1,513,0.666666667
1074,Chancery Lane,14,511,520,1,513,0.666666667
1075,Chancery Lane,14,520,527,1,513,0.666666667
1076,Chancery Lane,14,515,521,1,513,0.666666667
1077,Chancery Lane,14,515,524,1,513,0.666666667
1078,Chancery Lane,14,515,527,1,513,0.666666667
1079,Chancery Lane,14,522,532,1,513,0.666666667
1080,Chancery Lane,14,517,524,1,513,0.666666667
1081,Chancery Lane,14,511,520,1,513,0.666666667
1082,Chancery Lane,14,516,524,1,513,0.666666667
1083,Chancery Lane,14,511,520,1,513,0.666666667
1084,Chancery Lane,14,512,519,1,513,0.666666667
1085,Chancery Lane,14,513,519,1,513,0.666666667
1086,Chancery Lane,14,511,520,1,513,0.666666667
1087,Chancery Lane,14,512,522,1,513,0.666666667
1088,Chancery Lane,15,528,536,1,513,0.608695652
1089,Chancery Lane,15,537,544,1,513,0.608695652
1090,Chancery Lane,15,537,544,1,513,0.608695652
1091,Chancery Lane,15,538,546,1,513,0.608695652
1092,Chancery Lane,15,531,539,1,513,0.608695652
1093,Chancery Lane,15,538,544,1,513,0.608695652
1094,Chancery Lane,15,534,543,1,513,0.608695652
1095,Chancery Lane,15,530,538,1,513,0.608695652
1096,Chancery Lane,15,539,545,1,513,0.608695652
1097,Chancery Lane,15,539,546,1,513,0.608695652
1098,Chancery Lane,15,527,538,1,513,0.608695652
1099,Chancery Lane,15,535,542,1,513,0.608695652
1100,Chancery Lane,15,535,542,1,513,0.608695652
1101,Chancery Lane,15,534,542,1,513,0.608695652
1102,Chancery Lane,15,538,545,1,513,0.608695652
1103,Chancery Lane,15,529,536,1,513,0.608695652
1104,Chancery Lane,15,535,542,1,513,0.608695652
1105,Chancery Lane,15,530,538,1,513,0.608695652
1106,Chancery Lane,15,537,544,1,513,0.608695652
1107,Chancery Lane,15,536,543,1,513,0.608695652
1108,Chancery Lane,15,526,536,1,513,0.608695652
1109,Chancery Lane,15,531,541,1,513,0.608695652
1110,Chancery Lane,15,540,548,1,513,0.608695652
