exit_time_binned,origin,total
20,Oval,1.81578947368
20,Oxford Circus,9.78947368421
20,Paddington,5.60526315789
20,Palmers Green,0.210526315789
20,Park Royal,0.0263157894737
20,Parsons Green,1.71052631579
20,Peckham Rye,0.131578947368
20,Perivale,0.631578947368
20,Petts Wood,0.0263157894737
20,Piccadilly Circus,2.44736842105
20,Pimlico,1.47368421053
20,Pinner,0.289473684211
20,Plaistow,1.07894736842
20,Plumstead,0.0263157894737
20,Ponders End,0.0526315789474
20,Pontoon Dock,0.157894736842
20,Poplar,0.131578947368
20,Preston Road,0.447368421053
20,Prince Regent,0.157894736842
20,Purley,0.0263157894737
20,Purley Oaks,0.0263157894737
20,Putney,2.47368421053
20,Putney Bridge,1.18421052632
20,Queens Park,0.868421052632
20,Queens Road Peckham,0.0789473684211
20,Queensbury,0.342105263158
20,Queenstown Road Battersea,0.394736842105
20,Queensway,4.39473684211
20,Ravenscourt Park,0.184210526316
20,Rayners Lane,0.236842105263
20,Raynes Park,0.842105263158
20,Rectory Road,0.105263157895
20,Redbridge,0.947368421053
20,Regents Park,0.552631578947
20,Richmond,2.36842105263
20,Rickmansworth,0.184210526316
20,Roding Valley,0.210526315789
20,Romford,0.5
20,Rotherhithe,0.394736842105
20,Royal Albert,0.105263157895
20,Royal Oak,0.0789473684211
20,Royal Victoria,0.763157894737
20,Ruislip,0.0263157894737
20,Ruislip Gardens,0.421052631579
20,Ruislip Manor,0.0263157894737
20,Russell Square,1.55263157895
20,Sanderstead,0.0263157894737
20,Seven Kings,0.631578947368
20,Seven Sisters,1.39473684211
20,Shadwell DLR,2.02631578947
20,Shenfield,0.0526315789474
20,Shepherds Bush LU,4.26315789474
20,Shepherds Bush Met,0.0263157894737
20,Shortlands,0.131578947368
20,Sidcup,0.0526315789474
20,Silver Street,0.0263157894737
20,Sloane Square,4.34210526316
20,Snaresbrook,1.52631578947
20,South Ealing,0.578947368421
20,South Harrow,0.0263157894737
20,South Kensington,2.5
20,South Quay,3.23684210526
20,South Ruislip,0.5
20,South Wimbledon,1.42105263158
20,South Woodford,2.63157894737
20,Southall,0.368421052632
20,Southbury,0.0263157894737
20,Southfields,1.65789473684
20,Southgate,0.526315789474
20,Southwark,0.184210526316
20,St James Street,0.131578947368
20,St James's Park,1.55263157895
20,St Johns Wood,1.26315789474
20,St Margarets London,0.263157894737
20,St Pauls,2.36842105263
20,Stamford Brook,0.526315789474
20,Stanmore,0.447368421053
20,Star Lane,0.131578947368
20,Stepney Green,0.842105263158
20,Stockwell,2.5
20,Stoke Newington,0.0526315789474
20,Stonebridge Park,0.421052631579
20,Stoneleigh,0.0789473684211
20,Stratford,6.44736842105
20,Stratford High Street,0.0263157894737
20,Stratford International,0.105263157895
20,Strawberry Hill,0.157894736842
20,Streatham,0.105263157895
20,Streatham Common,0.394736842105
20,Streatham Hill,0.0789473684211
20,Sudbury Hill,0.105263157895
20,Sudbury Town,0.210526315789
20,Surbiton,1.71052631579
20,Surrey Quays,0.263157894737
20,Sutton Surrey,0.131578947368
20,Swiss Cottage,0.763157894737
20,Sydenham Hill,0.0263157894737
20,Sydenham SR,0.131578947368
20,Syon Lane,0.0789473684211
20,Teddington,0.157894736842
20,Temple,1.18421052632
20,Theobalds Grove,0.0263157894737
20,Theydon Bois,0.315789473684
20,Thornton Heath,0.0263157894737
20,Tolworth,0.0789473684211
20,Tooting Bec,2.89473684211
20,Tooting Broadway,2.52631578947
20,Tottenham Court Road,4.23684210526
20,Tottenham Hale,0.157894736842
20,Totteridge,0.684210526316
20,Tower Hill,1.28947368421
20,Tufnell Park,0.763157894737
20,Turnham Green,1.02631578947
20,Turnpike Lane,1.36842105263
20,Twickenham,1.05263157895
20,Upminster,0.105263157895
20,Upminster Bridge,0.0789473684211
20,Upney,0.0526315789474
20,Upton Park,1.84210526316
20,Uxbridge,0.157894736842
20,Vauxhall,0.842105263158
20,Vauxhall NR,0.236842105263
20,Victoria,7.60526315789
20,Wallington,0.0263157894737
20,Waltham Cross,0.0526315789474
20,Walthamstow Central,0.789473684211
20,Wandsw'th Common,0.0526315789474
20,Wandsworth Road,0.0526315789474
20,Wandsworth Town,0.973684210526
20,Wanstead,1.60526315789
20,Wapping,0.315789473684
20,Warren Street,0.657894736842
20,Warwick Avenue,1.05263157895
20,Waterloo,28.4736842105
20,Waterloo JLE,0.342105263158
20,Watford High Street,0.0526315789474
20,Watford Junction,0.394736842105
20,Watford Met,0.289473684211
20,Welling,0.0263157894737
20,Wembley Central,0.157894736842
20,Wembley Park,0.578947368421
20,West Acton,0.578947368421
20,West Croydon,0.0526315789474
20,West Drayton,0.131578947368
20,West Dulwich,0.0263157894737
20,West Ealing,0.0789473684211
20,West Finchley,1.0
20,West Ham,0.815789473684
20,West Hampst'd Tlink,0.0263157894737
20,West Hampstead,1.36842105263
20,West Harrow,0.0789473684211
20,West India Quay,0.763157894737
20,West Kensington,0.789473684211
20,West Norwood,0.0526315789474
20,West Ruislip,0.210526315789
20,West Silvertown,0.815789473684
20,West Sutton,0.0263157894737
20,West_Brompton,0.657894736842
20,Westbourne Park,0.0526315789474
20,Westferry,1.84210526316
20,Westminster,1.92105263158
20,White City,0.736842105263
20,Whitechapel,1.02631578947
20,Whitton,0.210526315789
20,Willesden Green,1.68421052632
20,Willesden Junction,0.605263157895
20,Wimbledon,3.15789473684
20,Wimbledon Park,0.473684210526
20,Winchmore Hill,0.0789473684211
20,Wood Green,1.18421052632
20,Wood Street,0.0263157894737
20,Woodford,3.47368421053
20,Woodmansterne,0.0263157894737
20,Woodside Park,0.921052631579
20,Woolwich Arsenal NR,0.131578947368
20,Woolwich Dockyard,0.0263157894737
20,Worcester Park,0.289473684211
21,Abbey Road,0.0526315789474
21,Acton Central,0.0789473684211
21,Acton Town,0.184210526316
21,Aldgate,0.105263157895
21,Aldgate East,1.55263157895
21,Alexandra Palace,0.0526315789474
21,All Saints,0.184210526316
21,Amersham,0.210526315789
21,Anerley,0.131578947368
21,Angel,4.02631578947
21,Archway,2.5
21,Arnos Grove,0.5
21,Arsenal,0.315789473684
21,Ashfield House B,0.789473684211
21,Ashfield House C,0.0526315789474
21,Baker Street,1.42105263158
21,Balham,4.36842105263
21,Bank,0.815789473684
21,Barbican,0.368421052632
21,Barking,0.710526315789
21,Barkingside,0.263157894737
21,Barnehurst,0.0526315789474
21,Barnes,0.368421052632
21,Barnes Bridge,0.394736842105
21,Barons Court,0.736842105263
21,Battersea Park,0.0526315789474
21,Bayswater,0.868421052632
21,Beckenham Hill,0.0263157894737
21,Beckenham Junction,0.0263157894737
21,Beckton,0.105263157895
21,Beckton Park,0.0789473684211
21,Becontree,0.105263157895
21,Belsize Park,2.39473684211
21,Bermondsey,1.18421052632
21,Berrylands,0.0263157894737
21,Bethnal Green,6.55263157895
21,Blackfriars,3.0
21,Blackheath,0.0263157894737
21,Blackhorse Road,0.473684210526
21,Blackwall,0.736842105263
21,Bond Street,7.71052631579
21,Borough,1.52631578947
21,Boston Manor,0.131578947368
21,Bounds Green,0.789473684211
21,Bow Church,0.157894736842
21,Bow Road,2.52631578947
21,Brent Cross,0.263157894737
21,Brentford,0.131578947368
21,Brentwood,0.0263157894737
21,Brimsdown,0.0263157894737
21,Brixton,3.52631578947
21,Brockley,0.315789473684
21,Bromley By Bow,0.657894736842
21,Bromley North,0.0526315789474
21,Bromley South,0.157894736842
21,Brondesbury Park,0.0789473684211
21,Bruce Grove,0.0263157894737
21,Buckhurst Hill,1.5
21,Burnt Oak,0.473684210526
21,Bushey,0.289473684211
21,Caledonian Road,0.973684210526
21,Camden Town,2.65789473684
21,Canada Water,2.05263157895
21,Canary Wharf DLR,11.1052631579
21,Canary Wharf LU (E1),0.736842105263
21,Canary Wharf LU (E2),0.0263157894737
21,Canning Town,1.97368421053
21,Cannon Street,0.157894736842
21,Canonbury,0.0789473684211
21,Canons Park,0.0789473684211
21,Carpenders Park,0.0263157894737
21,Carshalton,0.131578947368
21,Carshalton Beeches,0.0263157894737
21,Castle Bar Park,0.0526315789474
21,Chadwell Heath,0.210526315789
21,Chafford Hundred,0.0263157894737
21,Chalfont & Latimer,0.131578947368
21,Chalk Farm,1.36842105263
21,Chancery Lane,4.5
21,Charing Cross,0.473684210526
21,Charlton,0.0526315789474
21,Cheam,0.0526315789474
21,Chesham,0.0263157894737
21,Chessington South,0.0263157894737
21,Chigwell,0.236842105263
21,Chingford,0.0789473684211
21,Chiswick,0.210526315789
21,Chiswick Park,0.236842105263
21,Chorleywood,0.0263157894737
21,Clapham Common,4.23684210526
21,Clapham Junction,2.92105263158
21,Clapham North,3.28947368421
21,Clapham South,4.5
21,Clapton,0.526315789474
21,Cockfosters,0.289473684211
21,Colindale,0.815789473684
21,Colliers Wood,1.76315789474
21,Coulsdon South,0.0263157894737
21,Covent Garden,0.526315789474
21,Crofton Park,0.0263157894737
21,Crosshbr Ldn Arena,1.63157894737
21,Croxley,0.0526315789474
21,Croydon Stations,0.342105263158
21,Crystal Palace,0.0526315789474
21,Custom House DLR,0.342105263158
21,Cutty Sark,1.13157894737
21,Cyprus,0.105263157895
21,Dagenham East,0.0526315789474
21,Dagenham Heathway,0.105263157895
21,Dalston Junction,0.131578947368
21,Debden,0.421052631579
21,Denmark Hill,0.0526315789474
21,Deptford,0.0789473684211
21,Devons Road,0.210526315789
21,Dollis Hill,0.236842105263
21,Drayton Green,0.0526315789474
21,Drayton Park,0.131578947368
21,Ealing Broadway,3.92105263158
21,Ealing Common,0.236842105263
21,Earls Court,2.68421052632
21,Earlsfield,1.02631578947
21,East Acton,0.763157894737
21,East Dulwich,0.0526315789474
21,East Finchley,2.65789473684
21,East Ham,2.02631578947
21,East India,1.15789473684
21,East Putney,1.10526315789
21,Eastcote,0.0789473684211
21,Edgware,1.05263157895
21,Edgware Road,0.657894736842
21,Edgware Road M,0.263157894737
21,Edmonton Green,0.157894736842
21,Elephant & Castle,1.89473684211
21,Elm Park,0.289473684211
21,Elmers End,0.0526315789474
21,Elmstead Woods,0.0263157894737
21,Elstree & Borehamwood,0.0263157894737
21,Eltham,0.105263157895
21,Embankment,2.07894736842
21,Emerson Park,0.0263157894737
21,Enfield Chase,0.0263157894737
21,Enfield Lock,0.0526315789474
21,Enfield Town,0.0263157894737
21,Epping,0.789473684211
21,Essex Road,2.71052631579
21,Euston,8.78947368421
21,Euston Square,0.236842105263
21,Euston TOC Gates,0.0263157894737
21,Ewell West,0.157894736842
21,Fairlop,0.526315789474
21,Farringdon,0.473684210526
21,Feltham,0.342105263158
21,Finchley Central,0.921052631579
21,Finchley Road,1.05263157895
21,Finsbury Park,0.157894736842
21,Finsbury Park LU,2.13157894737
21,Forest Gate,1.0
21,Forest Hill,0.552631578947
21,Fulham Broadway,1.78947368421
21,Fulwell,0.210526315789
21,Gallions Reach,0.0526315789474
21,Gants Hill,2.97368421053
21,Gidea Park,0.210526315789
21,Gipsy Hill,0.0789473684211
21,Gloucester Road,2.94736842105
21,Golders Green,1.52631578947
21,Goldhawk Road,0.0526315789474
21,Goodge Street,0.289473684211
21,Goodmayes,0.5
21,Gordon Hill,0.0526315789474
21,Gospel Oak,0.0263157894737
21,Grange Hill,0.342105263158
21,Grange Park,0.0526315789474
21,Great Portland Street,0.552631578947
21,Green Park,4.23684210526
21,Greenford,0.763157894737
21,Greenwich DLR,0.605263157895
21,Grove Park,0.0263157894737
21,Gunnersbury,0.342105263158
21,Hackbridge,0.0263157894737
21,Hackney Central,0.0526315789474
21,Hackney Downs,0.289473684211
21,Hackney Wick,0.105263157895
21,Hadley Wood,0.0263157894737
21,Haggerston,0.105263157895
21,Hainault,0.973684210526
21,Hammersmith D,2.52631578947
21,Hammersmith M,0.0789473684211
21,Hampstead,1.63157894737
21,Hampton,0.315789473684
21,Hampton Court,0.184210526316
21,Hampton Wick,0.105263157895
21,Hanger Lane,0.684210526316
21,Harlesden,0.0526315789474
21,Harold Wood,0.0789473684211
21,Harringay,0.263157894737
21,Harrow On The Hill,0.5
21,Harrow Wealdstone,0.315789473684
21,Hatch End,0.0789473684211
21,Hatton Cross,0.210526315789
21,Haydons Road,0.0263157894737
21,Hayes & Harlington,0.157894736842
21,Hayes Kent,0.0263157894737
21,Headstone Lane,0.0526315789474
21,Heathrow Term 5,0.131578947368
21,Heathrow Terminal 4 LU,0.0789473684211
21,Heathrow Terminals 123 LU,0.236842105263
21,Hendon Central,1.68421052632
21,Herne Hill,0.0263157894737
21,Heron Quays,3.44736842105
21,High Barnet,0.921052631579
21,High Street Kensington,2.18421052632
21,Highams Park,0.0526315789474
21,Highbury & Islington,0.552631578947
21,Highgate,1.78947368421
21,Hillingdon,0.105263157895
21,Holborn,5.5
21,Holland Park,1.76315789474
21,Holloway Road,0.421052631579
21,Homerton,0.342105263158
21,Honor Oak Park,0.289473684211
21,Hornchurch,0.473684210526
21,Hornsey,0.0789473684211
21,Hounslow,0.0263157894737
21,Hounslow Central,0.421052631579
21,Hounslow East,0.5
21,Hounslow West,0.394736842105
21,Hoxton,0.0263157894737
21,Hyde Park Corner,0.763157894737
21,Ickenham,0.0263157894737
21,Ilford,1.60526315789
21,Imperial Wharf,0.157894736842
21,Island Gardens,1.0
21,Isleworth,0.263157894737
21,Kennington,1.10526315789
21,Kensal Green,0.157894736842
21,Kensal Rise,0.0263157894737
21,Kensington Olympia,0.342105263158
21,Kentish Town,1.5
21,Kenton,0.184210526316
21,Kew Bridge,0.105263157895
21,Kew Gardens,0.447368421053
21,Kilburn,1.34210526316
21,Kilburn Park,0.368421052632
21,King George V,0.421052631579
21,Kings Cross M,0.973684210526
21,Kings Cross N,5.18421052632
21,Kings Cross T,6.94736842105
21,Kingsbury,0.0526315789474
21,Kingston,0.447368421053
21,Knightsbridge,1.65789473684
21,Ladbroke Grove,0.0526315789474
21,Ladywell,0.0263157894737
21,Lambeth North,0.210526315789
21,Lancaster Gate,4.52631578947
21,Langdon Park,0.342105263158
21,Latimer Road,0.0263157894737
21,Leicester Square,1.21052631579
21,Lewisham DLR,0.631578947368
21,Lewisham NR,0.236842105263
21,Leyton,5.84210526316
21,Leytonstone,3.55263157895
21,Limehouse DLR,3.26315789474
21,Liverpool Street,7.71052631579
21,London Bridge,4.34210526316
21,London Bridge NR,0.0526315789474
21,London City Airport,4.73684210526
21,London Fields,0.0263157894737
21,Loughton,1.36842105263
21,Maida Vale,0.631578947368
21,Manor House,1.28947368421
21,Manor Park,0.394736842105
21,Mansion House,0.552631578947
21,Marble Arch,4.65789473684
21,Maryland,0.0526315789474
21,Marylebone,1.86842105263
21,Maze Hill,0.0263157894737
21,Mile End,4.68421052632
21,Mill Hill Broadway,0.0263157894737
21,Mill Hill East,0.0526315789474
21,Mitcham Eastfields,0.0789473684211
21,Monument,0.526315789474
21,Moor Park,0.0263157894737
21,Moorgate,1.05263157895
21,Morden,2.63157894737
21,Mornington Crescent,0.342105263158
21,Mortlake,0.421052631579
21,Motspur Park,0.0789473684211
21,Mudchute,1.63157894737
21,Neasden,0.131578947368
21,New Barnet,0.131578947368
21,New Cross,0.0263157894737
21,New Cross Gate,0.263157894737
21,New Eltham,0.0526315789474
21,New Malden,0.394736842105
21,New Southgate,0.0263157894737
21,Newbury Park,2.02631578947
21,Norbiton,0.289473684211
21,Norbury,0.105263157895
21,North Acton,0.921052631579
21,North Dulwich,0.0789473684211
21,North Ealing,0.0263157894737
21,North Greenwich,1.23684210526
21,North Harrow,0.0526315789474
21,North Sheen,0.0789473684211
21,North Wembley,0.105263157895
21,Northfields,0.342105263158
21,Northolt,0.815789473684
21,Northwick Park,0.0789473684211
21,Northwood,0.0526315789474
21,Northwood Hills,0.105263157895
21,Norwood Junction SR,0.236842105263
21,Notting Hill Gate,5.36842105263
21,Nunhead,0.0263157894737
21,Oakleigh Park,0.184210526316
21,Oakwood,0.263157894737
21,Ockendon,0.0263157894737
21,Old Street,2.86842105263
21,Orpington,0.0789473684211
21,Osterley,0.131578947368
21,Oval,2.15789473684
21,Oxford Circus,10.5
21,Paddington,4.15789473684
21,Palmers Green,0.157894736842
21,Parsons Green,0.868421052632
21,Peckham Rye,0.184210526316
21,Penge Stations,0.0263157894737
21,Penge West,0.0526315789474
21,Perivale,0.5
21,Piccadilly Circus,3.15789473684
21,Pimlico,1.36842105263
21,Pinner,0.0263157894737
21,Plaistow,1.39473684211
21,Pontoon Dock,0.210526315789
21,Poplar,0.289473684211
21,Preston Road,0.263157894737
21,Prince Regent,0.0263157894737
21,Pudding Mill Lane,0.0263157894737
21,Purfleet,0.0263157894737
21,Purley,0.0526315789474
21,Putney,1.84210526316
21,Putney Bridge,0.894736842105
21,Queens Park,1.02631578947
21,Queensbury,0.131578947368
21,Queenstown Road Battersea,0.315789473684
21,Queensway,3.15789473684
21,Rainham Essex,0.0263157894737
21,Ravenscourt Park,0.236842105263
21,Rayners Lane,0.210526315789
21,Raynes Park,0.473684210526
21,Rectory Road,0.105263157895
21,Redbridge,0.815789473684
21,Regents Park,0.526315789474
21,Richmond,2.07894736842
21,Rickmansworth,0.236842105263
21,Roding Valley,0.105263157895
21,Romford,1.68421052632
21,Rotherhithe,0.184210526316
21,Royal Albert,0.236842105263
21,Royal Oak,0.210526315789
21,Royal Victoria,0.5
21,Ruislip,0.0263157894737
21,Ruislip Gardens,0.157894736842
21,Ruislip Manor,0.0263157894737
21,Russell Square,1.10526315789
21,Seven Kings,0.394736842105
21,Seven Sisters,0.736842105263
21,Shadwell DLR,1.76315789474
21,Shadwell LO,0.157894736842
21,Shepherds Bush LU,5.10526315789
21,Shoreditch High Street,0.0263157894737
21,Shortlands,0.0526315789474
21,Sidcup,0.0789473684211
21,Silver Street,0.0263157894737
21,Sloane Square,3.07894736842
21,Snaresbrook,1.55263157895
21,South Bermondsey,0.0263157894737
21,South Ealing,0.210526315789
21,South Hampstead,0.0263157894737
21,South Harrow,0.0263157894737
21,South Kensington,3.5
21,South Kenton,0.0263157894737
21,South Quay,2.44736842105
21,South Ruislip,0.421052631579
21,South Wimbledon,1.28947368421
21,South Woodford,2.44736842105
21,Southall,0.105263157895
21,Southfields,1.0
21,Southgate,0.815789473684
21,Southwark,0.315789473684
21,St James Street,0.0526315789474
21,St James's Park,2.0
21,St Johns Wood,1.0
21,St Margarets London,0.157894736842
21,St Pauls,1.81578947368
21,Stamford Brook,0.894736842105
21,Stanmore,0.184210526316
21,Star Lane,0.210526315789
21,Stepney Green,1.42105263158
21,Stockwell,2.68421052632
21,Stoke Newington,0.157894736842
21,Stonebridge Park,0.342105263158
21,Stoneleigh,0.0789473684211
21,Stratford,5.63157894737
21,Stratford High Street,0.0263157894737
21,Streatham,0.0526315789474
21,Streatham Common,0.342105263158
21,Streatham Hill,0.105263157895
21,Sudbury Hill,0.105263157895
21,Sudbury Town,0.105263157895
21,Surbiton,1.07894736842
21,Surrey Quays,0.684210526316
21,Sutton Surrey,0.210526315789
21,Swiss Cottage,0.894736842105
21,Sydenham Hill,0.0263157894737
21,Sydenham SR,0.157894736842
21,Syon Lane,0.157894736842
21,Tadworth,0.0263157894737
21,Teddington,0.105263157895
21,Temple,1.23684210526
21,Thames Ditton,0.157894736842
21,Theydon Bois,0.131578947368
21,Thornton Heath,0.105263157895
21,Tolworth,0.0263157894737
21,Tooting Bec,2.73684210526
21,Tooting Broadway,3.81578947368
21,Tottenham Court Road,5.57894736842
21,Tottenham Hale,0.236842105263
21,Totteridge,0.315789473684
21,Tower Hill,1.44736842105
21,Tufnell Park,0.789473684211
21,Tulse Hill,0.131578947368
21,Turnham Green,1.05263157895
21,Turnpike Lane,1.47368421053
21,Twickenham,0.552631578947
21,Upminster,0.131578947368
21,Upminster Bridge,0.0789473684211
21,Upney,0.157894736842
21,Upton Park,1.86842105263
21,Uxbridge,0.0526315789474
21,Vauxhall,0.815789473684
21,Vauxhall NR,0.315789473684
21,Victoria,7.18421052632
21,Wallington,0.0526315789474
21,Waltham Cross,0.0263157894737
21,Walthamstow Central,0.526315789474
21,Wandsw'th Common,0.105263157895
21,Wandsworth Town,0.815789473684
21,Wanstead,1.44736842105
21,Wapping,0.657894736842
21,Warren Street,0.789473684211
21,Warwick Avenue,0.605263157895
21,Waterloo,26.3421052632
21,Waterloo JLE,0.552631578947
21,Watford High Street,0.0789473684211
21,Watford Junction,0.657894736842
21,Watford Met,0.184210526316
21,Welling,0.0263157894737
21,Wembley Central,0.210526315789
21,Wembley Park,0.631578947368
21,West Acton,0.5
21,West Drayton,0.157894736842
21,West Dulwich,0.0263157894737
21,West Ealing,0.0789473684211
21,West Finchley,0.631578947368
21,West Ham,0.605263157895
21,West Hampstead,1.13157894737
21,West India Quay,0.368421052632
21,West Kensington,0.631578947368
21,West Norwood,0.0263157894737
21,West Ruislip,0.157894736842
21,West Silvertown,0.657894736842
21,West_Brompton,0.473684210526
21,Westbourne Park,0.131578947368
21,Westcombe Park,0.0789473684211
21,Westferry,2.26315789474
21,Westminster,1.73684210526
21,White City,0.947368421053
21,White Hart Lane,0.0526315789474
21,Whitechapel,0.736842105263
21,Whitton,0.289473684211
21,Willesden Green,1.18421052632
21,Willesden Junction,0.157894736842
21,Wimbledon,2.52631578947
21,Wimbledon Park,0.289473684211
21,Winchmore Hill,0.0789473684211
21,Wood Green,1.34210526316
21,Wood Street,0.0789473684211
21,Woodford,2.76315789474
21,Woodside Park,0.736842105263
21,Woolwich Arsenal NR,0.0263157894737
21,Worcester Park,0.552631578947
22,Abbey Wood,0.0526315789474
22,Acton Town,0.342105263158
22,Aldgate,0.157894736842
22,Aldgate East,1.36842105263
22,Alexandra Palace,0.0789473684211
22,All Saints,0.0789473684211
22,Amersham,0.0263157894737
22,Anerley,0.105263157895
22,Angel,4.0
22,Archway,1.89473684211
22,Arnos Grove,0.315789473684
22,Arsenal,0.289473684211
22,Ashfield House B,0.789473684211
22,Ashfield House C,0.289473684211
22,Baker Street,1.0
22,Balham,2.86842105263
22,Bank,0.973684210526
22,Barbican,0.315789473684
22,Barking,0.868421052632
22,Barkingside,0.184210526316
22,Barnes,0.263157894737
22,Barnes Bridge,0.263157894737
22,Barons Court,0.815789473684
22,Bayswater,0.526315789474
22,Beckenham Junction,0.131578947368
22,Beckton,0.131578947368
22,Beckton Park,0.0526315789474
22,Becontree,0.105263157895
22,Belmont,0.0263157894737
22,Belsize Park,2.0
22,Bermondsey,1.28947368421
22,Bethnal Green,6.68421052632
22,Bexleyheath,0.0263157894737
22,Bickley,0.0263157894737
22,Blackfriars,1.73684210526
22,Blackheath,0.0526315789474
22,Blackhorse Road,0.368421052632
22,Blackwall,0.736842105263
22,Bond Street,9.94736842105
22,Borough,1.34210526316
22,Boston Manor,0.263157894737
22,Bounds Green,0.605263157895
22,Bow Church,0.0526315789474
22,Bow Road,2.07894736842
22,Bowes Park,0.0263157894737
22,Brent Cross,0.289473684211
22,Brentford,0.157894736842
22,Brixton,3.21052631579
22,Brockley,0.210526315789
22,Bromley By Bow,0.710526315789
22,Bromley North,0.0263157894737
22,Bromley South,0.131578947368
22,Brondesbury Park,0.0526315789474
22,Bruce Grove,0.0263157894737
22,Buckhurst Hill,0.921052631579
22,Burnt Oak,0.394736842105
22,Bushey,0.263157894737
22,Caledonian Rd&B'sby,0.0526315789474
22,Caledonian Road,0.789473684211
22,Camden Town,2.73684210526
22,Canada Water,2.15789473684
22,Canary Wharf DLR,12.3157894737
22,Canary Wharf LU (E1),0.763157894737
22,Canary Wharf LU (E2),0.0263157894737
22,Canning Town,0.763157894737
22,Cannon Street,0.0526315789474
22,Canonbury,0.105263157895
22,Canons Park,0.210526315789
22,Carpenders Park,0.0526315789474
22,Chadwell Heath,0.236842105263
22,Chafford Hundred,0.0263157894737
22,Chalfont & Latimer,0.0526315789474
22,Chalk Farm,1.31578947368
22,Chancery Lane,5.94736842105
22,Charing Cross,0.5
22,Charlton,0.0526315789474
22,Cheam,0.0526315789474
22,Cheshunt,0.0263157894737
22,Chessington North,0.0789473684211
22,Chigwell,0.0526315789474
22,Chingford,0.105263157895
22,Chiswick,0.184210526316
22,Chiswick Park,0.289473684211
22,Chorleywood,0.0526315789474
22,Clapham Common,3.34210526316
22,Clapham Junction,2.28947368421
22,Clapham North,2.42105263158
22,Clapham South,3.28947368421
22,Clapton,0.315789473684
22,Clock House,0.0263157894737
22,Cockfosters,0.236842105263
22,Colindale,0.578947368421
22,Colliers Wood,1.5
22,Covent Garden,0.552631578947
22,Crosshbr Ldn Arena,0.947368421053
22,Croydon Stations,0.421052631579
22,Crystal Palace,0.0789473684211
22,Custom House DLR,0.263157894737
22,Cutty Sark,1.57894736842
22,Cyprus,0.131578947368
22,Dagenham Dock,0.0263157894737
22,Dagenham East,0.131578947368
22,Dagenham Heathway,0.315789473684
22,Dalston Junction,0.131578947368
22,Debden,0.394736842105
22,Denmark Hill,0.0789473684211
22,Devons Road,0.210526315789
22,Dollis Hill,0.263157894737
22,Drayton Park,0.105263157895
22,Ealing Broadway,4.26315789474
22,Ealing Common,0.131578947368
22,Earls Court,2.65789473684
22,Earlsfield,0.842105263158
22,East Acton,0.631578947368
22,East Dulwich,0.105263157895
22,East Finchley,2.10526315789
22,East Ham,1.47368421053
22,East India,1.10526315789
22,East Putney,0.842105263158
22,Eastcote,0.184210526316
22,Edgware,0.605263157895
22,Edgware Road,0.210526315789
22,Edgware Road M,0.263157894737
22,Edmonton Green,0.0526315789474
22,Elephant & Castle,2.02631578947
22,Elm Park,0.315789473684
22,Elstree & Borehamwood,0.0263157894737
22,Eltham,0.0526315789474
22,Embankment,3.0
22,Enfield Lock,0.0789473684211
22,Enfield Town,0.0526315789474
22,Epping,0.894736842105
22,Essex Road,1.86842105263
22,Euston,8.07894736842
22,Euston Square,0.421052631579
22,Ewell East,0.0526315789474
22,Ewell West,0.236842105263
22,Fairlop,0.289473684211
22,Farringdon,1.13157894737
22,Feltham,0.473684210526
22,Finchley Central,1.5
22,Finchley Road,0.842105263158
22,Finsbury Park,0.210526315789
22,Finsbury Park LU,1.68421052632
22,Forest Gate,0.578947368421
22,Forest Hill,0.605263157895
22,Fulham Broadway,1.0
22,Fulwell,0.0526315789474
22,Gallions Reach,0.105263157895
22,Gants Hill,2.28947368421
22,Gidea Park,0.210526315789
22,Gipsy Hill,0.105263157895
22,Gloucester Road,3.18421052632
22,Golders Green,1.92105263158
22,Goldhawk Road,0.0263157894737
22,Goodge Street,0.184210526316
22,Goodmayes,0.184210526316
22,Gordon Hill,0.0526315789474
22,Grange Hill,0.0789473684211
22,Grange Park,0.0263157894737
22,Grays,0.0526315789474
22,Great Portland Street,0.394736842105
22,Green Park,3.94736842105
22,Greenford,0.5
22,Greenwich DLR,0.342105263158
22,Gunnersbury,0.342105263158
22,Hackney Central,0.0263157894737
22,Hackney Downs,0.0526315789474
22,Hackney Wick,0.0526315789474
22,Haggerston,0.157894736842
22,Hainault,0.763157894737
22,Hammersmith D,2.23684210526
22,Hammersmith M,0.0526315789474
22,Hampstead,1.26315789474
22,Hampton,0.131578947368
22,Hampton Court,0.0526315789474
22,Hanger Lane,0.657894736842
22,Hanwell,0.0263157894737
22,Harlesden,0.0789473684211
22,Harold Wood,0.0789473684211
22,Harringay,0.0789473684211
22,Harrow On The Hill,1.21052631579
22,Harrow Wealdstone,0.210526315789
22,Hatton Cross,0.131578947368
22,Hayes & Harlington,0.0526315789474
22,Heathrow Term 5,0.131578947368
22,Heathrow Terminal 4 LU,0.0263157894737
22,Heathrow Terminals 123 LU,0.421052631579
22,Hendon Central,0.973684210526
22,Heron Quays,3.65789473684
22,High Barnet,0.921052631579
22,High Street Kensington,1.76315789474
22,Highams Park,0.131578947368
22,Highbury & Islington,0.526315789474
22,Highgate,1.5
22,Holborn,5.81578947368
22,Holland Park,1.28947368421
22,Holloway Road,0.447368421053
22,Homerton,0.289473684211
